ticker,strategy,target,stop,hold,unit_mul,max_pyr,trail,btc_exit,n,pnl,wr,avg,avg_layers
MSTU,rsi7_80_btc2,60,-25,90,3.0,1,,True,6,3330566,50.0,18.52,1.0
PTIR,consec3_surge,40,-20,30,3.0,1,,False,14,3328459,57.1,7.93,1.0
NVDL,mstr_rsi65_ma_btc2,40,-20,30,3.0,1,,False,8,3323347,62.5,13.86,1.0
AMDL,bo10_macd_btc2,80,-25,90,2.0,3,-15.0,False,9,3316377,33.3,2.87,1.56
CONL,btc_regime3_bo10,100,-30,180,2.0,3,,True,4,3316093,25.0,2.35,1.5
PTIR,bo10_macd_btc2,60,-25,60,3.0,1,,False,7,3314114,57.1,15.8,1.0
NVDL,consec4_btc1,80,-25,90,2.0,5,,False,9,3312302,66.7,16.9,1.67
CONL,bo10_macd_btc2,80,-25,90,2.0,3,-15.0,False,15,3304196,33.3,1.78,1.67
PTIR,consec4_btc1,80,-25,90,2.0,3,-15.0,False,8,3303752,50.0,8.06,1.62
AMDL,rsi_accel_btc2_vol,80,-25,90,2.0,3,-15.0,False,4,3301639,25.0,14.75,2.0
NVDL,btc_regime3_all,50,-25,45,5.0,1,,False,4,3300186,50.0,16.52,1.0
CONL,btc_strong5d_rsi_accel,40,-20,30,3.0,1,,False,7,3289876,57.1,15.68,1.0
MSTU,max_conviction,40,-20,30,4.0,1,,False,6,3284592,33.3,13.7,1.0
AMDL,rsi_accel_btc2_vol,80,-25,90,3.0,3,,False,4,3277823,25.0,4.93,2.0
NVDL,consec3_surge,40,-20,30,5.0,1,,False,23,3274669,52.2,2.85,1.0
AMDL,di_cross_surge_btc2,50,-20,45,3.0,3,,False,11,3274060,27.3,0.12,1.55
CONL,mstr_over5_ret3_btc,40,-20,30,3.0,1,-10.0,False,26,3271842,50.0,4.2,1.0
NVDL,mstr5_bo10_btc2,40,-20,30,3.0,1,-10.0,False,13,3271215,53.8,8.4,1.0
IREN,btc_strong3d_bo10,100,-30,180,2.0,3,,True,4,3270117,50.0,40.92,1.0
IREN,btc_strong3d_bo10,100,-30,180,2.0,5,,True,4,3270117,50.0,40.92,1.0
NVDL,all_green_ultra,80,-30,90,3.0,1,-15.0,False,6,3268342,50.0,18.18,1.0
NVDL,mstr_rsi_ret3_btc2,60,-25,60,3.0,1,,False,9,3258890,55.6,12.08,1.0
NVDL,consec3_btc2_vol,60,-25,60,3.0,1,,False,4,3254503,75.0,27.15,1.0
NVDL,consec3_btc2_vol,60,-25,60,2.0,5,,False,4,3244461,75.0,27.76,1.25
AMDL,mstr_over5_ret3_btc,60,-25,60,3.0,3,,False,10,3240741,40.0,1.39,1.4
MSTU,bb_macd_adx_btc2,80,-25,90,2.0,5,,False,8,3240025,25.0,-5.48,2.5
AMDL,max_conviction,50,-25,45,4.0,1,,False,4,3237414,50.0,20.25,1.0
NVDL,consec4_btc1,50,-20,45,2.0,3,-10.0,False,15,3232968,26.7,5.0,1.53
AMDL,bo10_macd_btc2,80,-25,90,2.0,5,,False,8,3231691,25.0,-5.96,1.75
CONL,all_green_ultra,40,-20,30,4.0,1,,False,3,3231153,66.7,26.95,1.0
CONL,rsi7_80_btc2,40,-20,30,3.0,1,,False,15,3231116,40.0,7.19,1.0
CONL,btc_regime3_all,80,-25,90,2.0,5,,False,7,3229631,28.6,3.15,2.14
IREN,triple_confirm,100,-30,180,2.0,3,,True,5,3223619,40.0,32.27,1.0
IREN,triple_confirm,100,-30,180,2.0,5,,True,5,3223619,40.0,32.27,1.0
AMDL,mstr_over5_ret3_btc,80,-30,90,3.0,1,-15.0,False,12,3217370,33.3,8.95,1.0
AMDL,consec3_surge,100,-30,180,2.0,3,,True,23,3215182,26.1,1.02,1.3
AMDL,rsi_accel_btc2_vol,80,-25,120,3.0,1,,True,5,3215145,80.0,21.46,1.0
AMDL,mstr_over5_ret3_btc,50,-20,45,3.0,3,,False,10,3211759,30.0,5.17,1.4
MSTU,rsi7_80_btc2,40,-20,30,4.0,1,,False,8,3211571,37.5,10.05,1.0
CONL,btc_regime3_surge,80,-25,90,3.0,3,,False,7,3207052,28.6,5.41,1.71
PTIR,consec4_btc1,60,-25,60,3.0,1,-12.0,False,12,3206954,41.7,8.92,1.0
AMDL,rsi_accel_btc2_vol,40,-20,30,3.0,1,,False,5,3203493,60.0,21.38,1.0
AMDL,mstr_rsi65_ma_btc2,100,-30,120,2.0,5,,False,3,3199828,33.3,20.57,1.33
AMDL,rsi7_80_btc2,40,-20,30,3.0,1,,False,10,3195023,50.0,10.66,1.0
CONL,triple_confirm,60,-25,60,2.0,5,,False,6,3189287,50.0,21.79,1.33
CONL,consec4_btc1,50,-20,45,2.0,3,-10.0,False,12,3178190,50.0,5.57,1.67
AMDL,di_cross_surge_btc2,60,-25,90,3.0,1,,True,12,3177211,41.7,8.83,1.0
CONL,mstr_over5_ret3_btc,40,-20,30,4.0,1,,False,20,3173266,40.0,3.97,1.0
CONL,bo10_macd_btc2,60,-25,60,3.0,1,-12.0,False,19,3170917,42.1,5.57,1.0
NVDL,btc_strong3d_surge,80,-25,90,2.0,5,,False,6,3168199,50.0,14.46,1.83
CONL,btc_strong5d_rsi_accel,100,-30,120,2.0,5,,False,5,3166674,40.0,21.13,1.4
CONL,rsi_accel_btc3,60,-25,60,3.0,3,,False,7,3158966,28.6,2.05,1.57
MSTU,max_conviction,100,-30,180,2.0,5,,True,5,3158507,20.0,-1.58,2.2
PTIR,max_conviction,60,-25,60,3.0,1,,False,3,3157660,66.7,35.12,1.0
AMDL,bo10_macd_btc2,60,-25,90,3.0,1,,True,9,3149963,55.6,11.68,1.0
PTIR,rsi7_80_btc2,60,-25,60,3.0,1,-12.0,False,11,3145128,54.5,9.54,1.0
PTIR,rsi_accel_btc2_vol,40,-20,30,4.0,1,,False,4,3126827,50.0,19.56,1.0
NVDL,consec3_btc2_vol,50,-20,45,2.0,3,-10.0,False,4,3125096,75.0,27.61,1.25
CONL,btc_regime3_surge,50,-20,45,3.0,1,,False,10,3116376,40.0,10.4,1.0
NVDL,btc_strong3d_surge,50,-25,45,4.0,1,,False,7,3113119,57.1,11.13,1.0
NVDL,bb_macd_adx_btc2,60,-25,60,3.0,1,-12.0,False,19,3111350,47.4,5.46,1.0
IREN,btc_strong3d_surge,80,-25,90,2.0,5,,False,6,3108221,33.3,16.43,1.33
AMDL,mstr_over5_ret3_btc,60,-25,90,3.0,1,,True,11,3097909,45.5,9.4,1.0
CONL,rsi_accel_btc3,40,-20,30,3.0,1,,False,8,3096966,50.0,12.92,1.0
NVDL,btc_strong3d_surge,80,-30,90,3.0,1,-15.0,False,8,3087010,50.0,12.88,1.0
NVDL,btc_strong3d_surge,60,-25,60,3.0,3,,False,6,3085791,66.7,9.08,1.67
MSTU,btc_strong3d_surge,60,-25,60,2.0,5,,False,3,3076363,33.3,14.63,2.0
CONL,btc_strong5d_rsi_accel,80,-25,90,3.0,3,,False,6,3072822,33.3,10.03,1.33
AMDL,bb_macd_adx_btc2,40,-20,30,4.0,1,,False,14,3071509,50.0,5.49,1.0
AMDL,di_cross_surge_btc2,60,-25,60,2.0,5,,False,10,3068189,40.0,1.95,1.8
CONL,triple_confirm,40,-20,30,4.0,1,,False,6,3068042,50.0,12.8,1.0
AMDL,consec4_btc1,50,-20,45,3.0,1,,False,7,3062171,42.9,14.6,1.0
AMDL,consec3_btc2_vol,60,-25,60,2.0,5,,False,6,3059747,50.0,10.32,1.33
NVDL,btc_strong3d_surge,30,-15,20,5.0,1,,False,9,3055610,66.7,6.8,1.0
AMDL,consec3_surge,40,-20,30,3.0,1,,False,15,3050813,46.7,6.79,1.0
PTIR,consec3_surge,40,-20,30,3.0,1,-10.0,False,20,3050162,45.0,5.09,1.0
AMDL,bb_macd_adx_btc2,80,-30,90,3.0,1,-15.0,False,14,3047382,35.7,7.26,1.0
PTIR,bo10_macd_btc2,50,-20,45,2.0,3,-10.0,False,9,3043290,55.6,13.04,1.56
CONL,all_green_ultra,60,-25,60,3.0,1,-12.0,False,3,3042213,100.0,33.84,1.0
CONL,btc_strong5d_rsi_accel,60,-25,60,4.0,1,,False,7,3040009,42.9,10.87,1.0
MSTU,max_conviction,100,-30,180,2.0,3,,True,5,3038630,20.0,1.5,1.8
IREN,btc_regime3_surge,60,-25,60,4.0,1,,False,4,3033250,50.0,18.98,1.0
AMDL,consec4_btc1,60,-25,60,3.0,1,,False,7,3022343,57.1,14.41,1.0
AMDL,bb_macd_adx_btc2,50,-20,45,3.0,3,,False,13,3021827,23.1,-5.85,1.69
MSTU,btc_strong3d_bo10,40,-20,30,4.0,1,,False,3,3020058,66.7,25.19,1.0
CONL,macd_adx_vol_btc2,60,-25,90,3.0,1,,True,3,3013795,66.7,33.52,1.0
CONL,macd_adx_vol_btc2,60,-25,60,3.0,1,,False,3,3013795,66.7,33.52,1.0
MSTU,max_conviction,100,-30,120,2.0,5,,False,5,3007901,20.0,-6.36,2.0
PTIR,mstr_rsi65_ma_btc2,40,-20,30,5.0,1,,False,3,3003004,66.7,20.04,1.0
NVDL,btc_regime3_all,60,-25,60,3.0,3,,False,3,3000296,66.7,20.76,1.67
CONL,btc_strong3d_bo10,60,-25,60,3.0,3,,False,7,2989805,42.9,16.09,1.57
MSTU,mstr_rsi_ret3_btc2,40,-20,30,3.0,1,-10.0,False,9,2985037,44.4,11.07,1.0
MSTU,btc_strong3d_bo10,60,-25,60,3.0,3,,False,3,2967186,33.3,14.04,1.67
IREN,triple_confirm,80,-25,120,2.0,5,,True,5,2965532,40.0,29.69,1.0
AMDL,consec3_surge,60,-25,60,4.0,1,,False,10,2956689,40.0,7.4,1.0
AMDL,rsi_accel_btc2_vol,80,-30,90,3.0,1,-15.0,False,5,2955811,60.0,19.73,1.0
MSTU,max_conviction,50,-25,45,4.0,1,,False,6,2950534,50.0,12.31,1.0
CONL,rsi_accel_btc3,80,-25,90,2.0,5,,False,7,2949183,28.6,4.33,1.71
CONL,macd_adx_vol_btc2,40,-20,30,3.0,1,-10.0,False,4,2944569,75.0,24.56,1.0
CONL,mstr_rsi_ret3_btc2,80,-30,90,3.0,1,-15.0,False,16,2944464,50.0,6.14,1.0
AMDL,bo5_vol_btc2_rsi,80,-25,120,2.0,5,,True,4,2937360,50.0,20.3,1.5
NVDL,di_cross_surge_btc2,60,-25,60,3.0,1,-12.0,False,18,2936751,38.9,5.44,1.0
CONL,macd_adx_vol_btc2,50,-20,45,3.0,1,,False,3,2935753,66.7,32.65,1.0
CONL,mstr_rsi_ret3_btc2,80,-25,90,3.0,3,,False,12,2932157,33.3,9.11,1.42
NVDL,rsi_accel_btc2_vol,60,-25,60,3.0,1,,False,10,2930538,50.0,9.78,1.0
IREN,rsi_accel_btc3,60,-25,60,2.0,5,,False,4,2927114,50.0,26.6,1.5
NVDL,btc_strong3d_surge,40,-20,30,3.0,1,,False,8,2924573,62.5,12.2,1.0
NVDL,max_conviction,40,-20,30,3.0,1,-10.0,False,10,2921652,60.0,9.75,1.0
IREN,btc_strong3d_bo10,60,-25,60,3.0,1,,False,4,2919407,50.0,24.35,1.0
IREN,btc_strong3d_bo10,60,-25,60,3.0,3,,False,4,2919407,50.0,24.35,1.0
MSTU,triple_confirm,50,-20,45,3.0,3,,False,3,2916382,33.3,11.33,1.33
CONL,rsi_accel_btc3,60,-25,60,4.0,1,,False,7,2910493,42.9,10.41,1.0
IREN,btc_strong3d_bo10,100,-30,120,2.0,5,,False,3,2909584,66.7,48.54,1.0
CONL,btc_regime3_bo10,60,-25,60,2.0,5,,False,4,2907909,25.0,2.17,1.5
CONL,btc_regime3_bo10,80,-25,90,2.0,5,,False,4,2907909,25.0,2.17,1.5
NVDL,rsi7_80_btc2,60,-25,60,3.0,1,-12.0,False,14,2899637,35.7,6.91,1.0
MSTU,rsi7_80_btc2,80,-25,120,2.0,5,,True,6,2892911,16.7,-6.03,2.33
NVDL,mstr_rsi_ret3_btc2,50,-20,45,2.0,3,-10.0,False,15,2891133,33.3,5.2,1.2
NVDL,btc_regime3_all,60,-25,90,3.0,1,,True,3,2889638,66.7,32.14,1.0
NVDL,btc_regime3_all,60,-25,60,3.0,1,,False,3,2889638,66.7,32.14,1.0
NVDL,mstr_rsi_ret3_btc2,40,-20,30,3.0,1,,False,12,2884269,50.0,8.02,1.0
AMDL,mstr_rsi65_ma_btc2,80,-25,90,3.0,3,,False,3,2878084,33.3,10.18,1.33
IREN,rsi_accel_btc3,50,-25,45,4.0,1,,False,4,2870619,50.0,17.96,1.0
IREN,btc_strong3d_bo10,80,-25,120,2.0,5,,True,4,2863160,50.0,35.83,1.0
IREN,btc_strong3d_bo10,80,-25,90,2.0,5,,False,4,2863160,50.0,35.83,1.0
MSTU,btc_strong3d_surge,50,-20,45,3.0,3,,False,4,2862812,50.0,24.49,1.25
CONL,btc_regime3_surge,40,-20,30,4.0,1,,False,10,2861345,50.0,7.16,1.0
PTIR,max_conviction,80,-30,90,3.0,1,-15.0,False,3,2860730,66.7,31.82,1.0
AMDL,bo5_vol_btc2_rsi,50,-25,45,5.0,1,,False,4,2856893,50.0,14.3,1.0
AMDL,rsi_accel_btc2_vol,60,-25,60,2.0,5,,False,5,2855885,40.0,4.82,2.0
NVDL,btc_regime3_all,40,-20,30,5.0,1,,False,4,2849583,50.0,14.26,1.0
AMDL,bo10_macd_btc2,80,-30,90,3.0,1,-15.0,False,9,2842829,33.3,10.54,1.0
NVDL,bb_macd_adx_btc2,60,-25,60,3.0,1,,False,14,2834748,50.0,6.76,1.0
MSTU,mstr_rsi_ret3_btc2,80,-25,90,3.0,1,,False,6,2834388,50.0,15.76,1.0
AMDL,mstr5_bo10_btc2,50,-20,45,3.0,3,,False,8,2824389,37.5,0.47,1.5
AMDL,mstr5_bo10_btc2,80,-25,120,3.0,1,,True,9,2822628,44.4,10.46,1.0
AMDL,bo5_vol_btc2_rsi,80,-25,90,2.0,3,-15.0,False,4,2815319,50.0,18.77,1.5
AMDL,di_cross_surge_btc2,80,-30,90,3.0,1,-15.0,False,13,2811528,30.8,7.22,1.0
NVDL,btc_strong3d_surge,80,-25,90,2.0,3,-15.0,False,8,2810120,50.0,11.18,1.38
CONL,mstr_over5_ret3_btc,50,-20,45,3.0,1,,False,20,2808241,40.0,4.69,1.0
CONL,btc_regime3_all,60,-25,60,3.0,1,,False,8,2802645,50.0,11.69,1.0
AMDL,di_cross_surge_btc2,60,-25,60,3.0,1,-12.0,False,15,2800902,33.3,6.23,1.0
AMDL,rsi_accel_btc2_vol,80,-25,90,3.0,1,,False,5,2797471,40.0,18.67,1.0
NVDL,btc_regime3_all,80,-25,90,3.0,1,,False,3,2796650,66.7,31.1,1.0
MSTU,btc_strong3d_bo10,80,-25,90,3.0,1,,False,3,2785825,66.7,30.98,1.0
MSTU,btc_strong3d_bo10,60,-25,90,3.0,1,,True,3,2785825,66.7,30.98,1.0
MSTU,mstr_rsi_ret3_btc2,80,-25,90,3.0,3,,False,6,2780676,33.3,1.72,1.5
MSTU,rsi7_80_btc2,50,-25,45,5.0,1,,False,7,2777049,42.9,7.94,1.0
MSTU,rsi7_80_btc2,100,-30,180,2.0,3,,True,6,2776889,16.7,-3.35,1.67
IREN,btc_strong3d_bo10,50,-25,45,4.0,1,,False,4,2776849,50.0,17.37,1.0
IREN,all_green_ultra,80,-25,90,2.0,5,,False,6,2773096,50.0,14.14,2.0
MSTU,btc_strong3d_surge,80,-25,90,3.0,1,,False,3,2772457,66.7,30.84,1.0
AMDL,max_conviction,60,-25,60,3.0,1,,False,4,2771406,50.0,23.12,1.0
IREN,triple_confirm,80,-25,90,2.0,5,,False,5,2763437,40.0,27.66,1.0
NVDL,all_green_ultra,60,-25,60,4.0,1,,False,7,2760030,42.9,9.87,1.0
IREN,rsi_accel_btc3,60,-25,90,3.0,1,,True,4,2746070,50.0,22.91,1.0
CONL,bo5_vol_btc2_rsi,80,-30,90,3.0,1,-15.0,False,11,2745256,54.5,8.33,1.0
NVDL,mstr_rsi_ret3_btc2,30,-15,20,5.0,1,,False,14,2742653,42.9,3.92,1.0
CONL,macd_adx_vol_btc2,50,-20,45,2.0,3,-10.0,False,3,2740586,66.7,20.71,1.67
NVDL,all_green_ultra,60,-25,90,3.0,1,,True,7,2740459,71.4,13.06,1.0
AMDL,rsi_accel_btc2_vol,60,-25,60,3.0,3,,False,5,2740347,40.0,3.59,1.8
IREN,mstr_rsi65_ma_btc2,80,-30,90,3.0,1,-15.0,False,7,2736851,42.9,13.05,1.0
IREN,rsi_accel_btc3,60,-25,60,3.0,1,,False,4,2733985,50.0,22.81,1.0
AMDL,di_cross_surge_btc2,100,-30,120,2.0,5,,False,8,2731884,25.0,-9.58,2.0
MSTU,max_conviction,50,-20,45,3.0,1,,False,6,2727885,50.0,15.17,1.0
AMDL,consec3_btc2_vol,60,-25,60,4.0,1,,False,6,2721589,50.0,11.35,1.0
PTIR,consec4_btc1,40,-20,30,3.0,1,-10.0,False,12,2715050,33.3,7.55,1.0
CONL,btc_regime3_all,60,-25,90,3.0,1,,True,8,2704833,50.0,11.28,1.0
PTIR,consec4_btc1,50,-20,45,2.0,3,-10.0,False,12,2704164,33.3,6.33,1.17
CONL,btc_strong3d_bo10,60,-25,60,3.0,1,-12.0,False,8,2700515,62.5,11.26,1.0
IREN,btc_strong3d_bo10,40,-20,30,5.0,1,,False,4,2693376,50.0,13.48,1.0
AMDL,consec3_btc2_vol,80,-25,120,2.0,5,,True,7,2692383,28.6,5.03,1.57
AMDL,bo5_vol_btc2_rsi,80,-25,120,3.0,1,,True,4,2692337,75.0,22.46,1.0
AMDL,mstr5_bo10_btc2,80,-30,90,3.0,1,-15.0,False,9,2689532,33.3,9.97,1.0
AMDL,bo5_vol_btc2_rsi,60,-25,60,4.0,1,,False,4,2688722,50.0,16.82,1.0
PTIR,max_conviction,40,-20,30,3.0,1,,False,3,2680402,100.0,29.81,1.0
IREN,btc_strong3d_bo10,40,-20,30,3.0,1,-10.0,False,4,2672235,75.0,22.29,1.0
PTIR,rsi_accel_btc2_vol,60,-25,60,2.0,5,,False,3,2671643,33.3,7.1,2.33
MSTU,triple_confirm,60,-25,60,3.0,3,,False,3,2665303,33.3,8.54,1.33
AMDL,consec3_surge,80,-30,90,3.0,1,-15.0,False,16,2654656,37.5,5.54,1.0
IREN,rsi_accel_btc3,80,-30,90,3.0,1,-15.0,False,5,2651943,40.0,17.7,1.0
IREN,btc_strong3d_surge,50,-20,45,3.0,1,,False,7,2649344,57.1,12.63,1.0
NVDL,btc_regime3_all,50,-25,45,4.0,1,,False,4,2640149,50.0,16.52,1.0
PTIR,consec4_btc1,30,-15,20,5.0,1,,False,9,2638017,55.6,5.87,1.0
CONL,mstr_rsi_ret3_btc2,50,-20,45,3.0,1,,False,14,2624685,42.9,6.26,1.0
PTIR,rsi_accel_btc2_vol,80,-30,90,3.0,1,-15.0,False,4,2623120,75.0,21.88,1.0
NVDL,btc_regime3_all,100,-30,180,2.0,3,,True,3,2619983,66.7,34.17,1.67
NVDL,consec3_surge,40,-20,30,4.0,1,,False,23,2619735,52.2,2.85,1.0
CONL,rsi_accel_btc3,30,-15,20,5.0,1,,False,9,2616350,44.4,5.82,1.0
MSTU,mstr_rsi_ret3_btc2,50,-20,45,2.0,3,-10.0,False,9,2615783,33.3,8.72,1.33
AMDL,consec4_btc1,80,-25,90,3.0,1,,False,7,2611234,42.9,12.45,1.0
PTIR,rsi7_80_btc2,40,-20,30,3.0,1,-10.0,False,11,2609921,45.5,7.92,1.0
AMDL,rsi7_80_btc2,50,-20,45,2.0,3,-10.0,False,10,2608202,40.0,2.25,1.6
IREN,btc_regime3_surge,80,-30,90,3.0,1,-15.0,False,5,2605132,40.0,17.38,1.0
MSTU,max_conviction,80,-25,90,3.0,3,,False,5,2601359,20.0,-2.58,2.0
CONL,btc_strong5d_rsi_accel,60,-25,90,3.0,1,,True,7,2599575,42.9,12.39,1.0
AMDL,bo5_vol_btc2_rsi,80,-25,90,3.0,3,,False,4,2589789,25.0,5.79,1.5
NVDL,bb_macd_adx_btc2,40,-20,30,3.0,1,-10.0,False,21,2582451,47.6,4.1,1.0
MSTU,max_conviction,60,-25,60,4.0,1,,False,6,2577505,33.3,10.75,1.0
IREN,btc_strong3d_bo10,60,-25,90,3.0,1,,True,4,2576316,50.0,21.49,1.0
CONL,btc_strong3d_bo10,100,-30,120,2.0,5,,False,7,2572917,28.6,6.71,1.71
AMDL,di_cross_surge_btc2,40,-20,30,5.0,1,,False,14,2564933,35.7,3.67,1.0
AMDL,bo10_macd_btc2,40,-20,30,5.0,1,,False,10,2563444,40.0,5.13,1.0
NVDL,btc_regime3_all,80,-25,120,3.0,1,,True,3,2562005,66.7,28.5,1.0
AMDL,rsi_accel_btc2_vol,60,-25,90,3.0,1,,True,5,2556611,80.0,17.06,1.0
CONL,bo10_macd_btc2,80,-30,90,3.0,1,-15.0,False,17,2555215,41.2,5.02,1.0
NVDL,all_green_ultra,80,-25,120,3.0,1,,True,6,2552274,66.7,14.19,1.0
IREN,rsi_accel_btc3,80,-25,90,2.0,3,-15.0,False,5,2550221,40.0,13.83,1.4
MSTU,rsi7_80_btc2,100,-30,180,2.0,5,,True,6,2537003,16.7,-9.0,2.33
IREN,triple_confirm,100,-30,120,2.0,5,,False,4,2536233,50.0,31.73,1.0
CONL,di_cross_surge_btc2,40,-20,30,3.0,1,-10.0,False,32,2533825,34.4,2.64,1.0
IREN,btc_regime3_all,40,-20,30,5.0,1,,False,5,2532534,60.0,10.14,1.0
AMDL,rsi_accel_btc2_vol,60,-25,60,3.0,1,,False,5,2530414,60.0,16.89,1.0
MSTU,btc_strong3d_bo10,60,-25,60,4.0,1,,False,3,2527387,66.7,21.08,1.0
NVDL,btc_regime3_all,100,-30,180,2.0,5,,True,3,2521369,66.7,31.87,2.33
IREN,btc_regime3_surge,80,-25,90,2.0,3,-15.0,False,5,2519013,40.0,13.52,1.4
MSTU,bo5_vol_btc2_rsi,30,-15,20,5.0,1,,False,3,2517382,33.3,16.8,1.0
CONL,max_conviction,80,-25,90,2.0,3,-15.0,False,12,2512246,33.3,-0.71,1.67
CONL,mstr_rsi65_ma_btc2,60,-25,60,3.0,1,-12.0,False,7,2509740,85.7,11.96,1.0
AMDL,bo5_vol_btc2_rsi,80,-30,90,3.0,1,-15.0,False,4,2509276,75.0,20.93,1.0
CONL,btc_regime3_surge,60,-25,90,3.0,1,,True,8,2508443,50.0,10.46,1.0
AMDL,max_conviction,50,-20,45,3.0,1,,False,4,2502633,50.0,20.88,1.0
CONL,rsi_accel_btc3,60,-25,90,3.0,1,,True,7,2502438,42.9,11.93,1.0
IREN,rsi_accel_btc3,50,-20,45,3.0,3,,False,4,2500584,50.0,14.8,1.5
AMDL,mstr_over5_ret3_btc,60,-25,60,2.0,5,,False,10,2495530,40.0,0.75,1.5
MSTU,bb_macd_adx_btc2,40,-20,30,3.0,1,-10.0,False,14,2483542,50.0,5.92,1.0
PTIR,mstr_rsi65_ma_btc2,50,-20,45,3.0,1,,False,3,2478344,66.7,27.56,1.0
AMDL,di_cross_surge_btc2,50,-20,45,2.0,3,-10.0,False,15,2472722,33.3,3.13,1.47
CONL,rsi7_80_btc2,80,-30,90,3.0,1,-15.0,False,15,2472562,40.0,5.5,1.0
MSTU,mstr_over5_ret3_btc,50,-25,45,5.0,1,,False,10,2463761,40.0,4.93,1.0
MSTU,max_conviction,40,-20,30,3.0,1,,False,6,2463444,33.3,13.7,1.0
IREN,mstr_rsi65_ma_btc2,40,-20,30,3.0,1,-10.0,False,7,2463101,28.6,11.74,1.0
CONL,consec3_btc2_vol,80,-25,120,2.0,5,,True,10,2462111,30.0,12.32,1.0
MSTU,rsi_accel_btc2_vol,100,-30,180,2.0,3,,True,5,2455395,20.0,2.52,1.8
MSTU,rsi_accel_btc2_vol,50,-20,45,3.0,3,,False,5,2455164,20.0,-1.24,1.8
CONL,mstr_rsi_ret3_btc2,80,-25,120,2.0,5,,True,13,2453932,38.5,11.39,1.46
IREN,btc_strong3d_surge,50,-20,45,2.0,3,-10.0,False,7,2435347,42.9,12.28,1.29
CONL,btc_regime3_surge,80,-25,90,2.0,5,,False,7,2432396,28.6,3.77,1.86
CONL,consec3_surge,40,-20,30,3.0,1,-10.0,False,27,2431232,33.3,3.0,1.0
CONL,all_green_ultra,40,-20,30,3.0,1,,False,3,2423365,66.7,26.95,1.0
MSTU,rsi7_80_btc2,40,-20,30,3.0,1,,False,8,2408678,37.5,10.05,1.0
NVDL,btc_regime3_all,80,-25,90,2.0,5,,False,3,2405214,66.7,24.63,2.33
IREN,mstr_rsi65_ma_btc2,80,-25,120,3.0,1,,True,4,2404475,75.0,20.06,1.0
PTIR,mstr_rsi65_ma_btc2,40,-20,30,4.0,1,,False,3,2402403,66.7,20.04,1.0
CONL,btc_strong3d_bo10,80,-25,120,3.0,1,,True,7,2401934,28.6,11.45,1.0
CONL,rsi_accel_btc3,60,-25,60,2.0,5,,False,7,2400339,28.6,0.41,1.71
PTIR,rsi7_80_btc2,50,-20,45,2.0,3,-10.0,False,11,2396921,36.4,6.45,1.55
AMDL,mstr_rsi_ret3_btc2,100,-30,180,2.0,3,,True,9,2391629,33.3,3.8,1.11
MSTU,rsi7_80_btc2,100,-30,120,2.0,5,,False,6,2382204,16.7,-10.29,2.33
CONL,mstr_over5_ret3_btc,40,-20,30,3.0,1,,False,20,2379950,40.0,3.97,1.0
MSTU,bo5_vol_btc2_rsi,40,-20,30,5.0,1,,False,3,2360545,33.3,15.75,1.0
CONL,btc_strong3d_surge,60,-25,60,2.0,5,,False,8,2346147,50.0,14.24,1.62
PTIR,rsi_accel_btc2_vol,40,-20,30,3.0,1,,False,4,2345120,50.0,19.56,1.0
NVDL,consec4_btc1,40,-20,30,3.0,1,-10.0,False,16,2340397,50.0,4.88,1.0
IREN,btc_regime3_surge,40,-20,30,5.0,1,,False,5,2337646,60.0,9.36,1.0
NVDL,di_cross_surge_btc2,40,-20,30,3.0,1,-10.0,False,21,2336939,38.1,3.71,1.0
IREN,btc_strong3d_surge,40,-20,30,3.0,1,-10.0,False,7,2326394,42.9,11.09,1.0
AMDL,bb_macd_adx_btc2,40,-20,30,3.0,1,,False,14,2303632,50.0,5.49,1.0
CONL,triple_confirm,40,-20,30,3.0,1,,False,6,2301032,50.0,12.8,1.0
CONL,btc_strong5d_rsi_accel,50,-20,45,3.0,1,,False,7,2298664,42.9,10.96,1.0
AMDL,bo5_vol_btc2_rsi,50,-25,45,4.0,1,,False,4,2285515,50.0,14.3,1.0
NVDL,consec3_btc2_vol,40,-20,30,3.0,1,-10.0,False,5,2281690,60.0,15.23,1.0
CONL,btc_strong5d_rsi_accel,60,-25,60,3.0,1,,False,7,2280007,42.9,10.87,1.0
NVDL,btc_regime3_all,40,-20,30,4.0,1,,False,4,2279667,50.0,14.26,1.0
IREN,btc_regime3_surge,60,-25,60,3.0,1,,False,4,2274938,50.0,18.98,1.0
IREN,btc_regime3_surge,60,-25,90,3.0,1,,True,4,2274938,50.0,18.98,1.0
AMDL,mstr5_bo10_btc2,30,-15,20,5.0,1,,False,9,2273961,44.4,5.06,1.0
CONL,mstr_rsi_ret3_btc2,80,-25,90,2.0,3,-15.0,False,16,2273390,43.8,4.91,1.19
MSTU,btc_strong3d_surge,80,-25,120,2.0,5,,True,3,2266421,33.3,7.12,2.0
MSTU,btc_strong3d_bo10,40,-20,30,3.0,1,,False,3,2265043,66.7,25.19,1.0
IREN,btc_regime3_all,80,-25,90,2.0,3,-15.0,False,6,2261449,33.3,9.12,1.33
AMDL,mstr_rsi_ret3_btc2,100,-30,120,2.0,5,,False,7,2253852,28.6,11.54,1.43
IREN,btc_regime3_bo10,80,-25,90,2.0,3,-15.0,False,3,2250197,33.3,18.04,1.67
