거래일자,거래구분,종목명,종목코드,환율,거래수량,거래대금_원,단가_원,수수료_원,제세금_원,변제연체합_원,잔고,잔액_원,거래대금_달러,단가_달러,수수료_달러,제세금_달러,변제연체합_달러,잔액_달러
2025.05.08,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,394.10",1,"11,544","11,544",0,13,0,300,"19,266",8.2812,8.2812,0.00,0.01,0.00,13.82
2025.05.08,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,394.10",1,"11,544","11,544",0,13,0,299,"30,795",8.2812,8.2812,0.00,0.01,0.00,22.09
2025.05.08,구매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,394.10",1,"19,893","19,893",13,0,0,48,"10,887",14.27,14.27,0.01,0.00,0.00,7.81
2025.05.09,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,396.00",1,"12,396","12,396",0,13,0,298,"23,983",8.88,8.88,0.00,0.01,0.00,17.18
2025.05.09,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,396.00",1,"12,452","12,452",0,13,0,297,"36,421",8.92,8.92,0.00,0.01,0.00,26.09
2025.05.09,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,396.00",1,"24,499","24,499",13,0,0,10,"11,907",17.55,17.55,0.01,0.00,0.00,8.53
2025.05.09,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,396.00",1,"12,480","12,480",0,13,0,296,"24,374",8.94,8.94,0.00,0.01,0.00,17.46
2025.05.09,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,396.00",1,"12,522","12,522",0,13,0,295,"36,882",8.97,8.97,0.00,0.01,0.00,26.42
2025.05.09,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,396.00",1,"24,471","24,471",13,0,0,11,"12,396",17.53,17.53,0.01,0.00,0.00,8.88
2025.05.12,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,405.60",1,"13,593","13,593",0,14,0,294,"28,196",9.6712,9.6712,0.00,0.01,0.00,20.06
2025.05.12,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,405.60",1,"25,834","25,834",14,0,0,12,"2,347",18.38,18.38,0.01,0.00,0.00,1.67
2025.05.12,판매,T-REX 로빈후드 데일리 타겟 2배 ETF,US26923N3897,"1,405.60",48,"1,164,511","24,260","1,152",28,0,0,"1,165,678",828.48,17.26,0.82,0.02,0.00,829.31
2025.05.12,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,405.60",44,"1,139,210","25,891","1,138",0,0,56,"25,328",810.48,18.42,0.81,0.00,0.00,18.02
2025.05.12,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,405.60",1,"13,620","13,620",0,14,0,293,"38,935",9.69,9.69,0.00,0.01,0.00,27.70
2025.05.12,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,405.60",1,"25,891","25,891",14,0,0,57,"13,029",18.42,18.42,0.01,0.00,0.00,9.27
2025.05.12,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,405.60",1,"13,634","13,634",0,14,0,292,"26,650",9.70,9.70,0.00,0.01,0.00,18.96
2025.05.12,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,405.60",1,"13,650","13,650",0,14,0,291,"40,284",9.7112,9.7112,0.00,0.01,0.00,28.66
2025.05.12,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,405.60",1,"25,872","25,872",14,0,0,58,"14,407",18.4064,18.4064,0.01,0.00,0.00,10.25
2025.05.12,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,405.60",1,"13,676","13,676",0,14,0,290,"28,069",9.73,9.73,0.00,0.01,0.00,19.97
2025.05.12,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,405.60",1,"25,901","25,901",14,0,0,59,"2,164",18.4276,18.4276,0.01,0.00,0.00,1.54
2025.05.12,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,405.60",1,"13,453","13,453",0,14,0,289,"15,602",9.5712,9.5712,0.00,0.01,0.00,11.10
2025.05.13,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,400.40",1,"14,354","14,354",14,14,0,288,"636,089",10.25,10.25,0.01,0.01,0.00,454.22
2025.05.13,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,400.40",1,"25,067","25,067",14,0,0,60,"611,008",17.90,17.90,0.01,0.00,0.00,436.31
2025.05.13,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,400.40",1,"14,312","14,312",14,14,0,287,"625,292",10.22,10.22,0.01,0.01,0.00,446.51
2025.05.13,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,400.40",1,"14,326","14,326",14,14,0,286,"639,590",10.23,10.23,0.01,0.01,0.00,456.72
2025.05.13,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,400.40",1,"25,249","25,249",14,0,0,61,"614,327",18.03,18.03,0.01,0.00,0.00,438.68
2025.05.13,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,400.40",1,"14,102","14,102",14,14,0,285,"628,401",10.07,10.07,0.01,0.01,0.00,448.73
2025.05.13,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,400.40",1,"14,103","14,103",14,14,0,284,"642,475",10.0712,10.0712,0.01,0.01,0.00,458.78
2025.05.13,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,400.40",1,"25,147","25,147",14,0,0,62,"617,324",17.9576,17.9576,0.01,0.00,0.00,440.82
2025.05.13,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,400.40",1,"14,256","14,256",14,14,0,283,"631,552",10.18,10.18,0.01,0.01,0.00,450.98
2025.05.13,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,400.40",1,"25,244","25,244",14,0,0,63,"606,303",18.0264,18.0264,0.01,0.00,0.00,432.95
2025.05.14,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,413.70",3,"43,852","14,617",42,14,0,280,"655,857",31.02,10.34,0.03,0.01,0.00,463.93
2025.05.14,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,413.70",1,"26,068","26,068",14,0,0,64,"629,775",18.44,18.44,0.01,0.00,0.00,445.48
2025.05.14,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,413.70",3,"43,937","14,645",42,14,0,277,"673,656",31.08,10.36,0.03,0.01,0.00,476.52
2025.05.14,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,413.70",2,"52,419","26,209",42,0,0,66,"621,193",37.08,18.54,0.03,0.00,0.00,439.41
2025.05.14,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,413.70",65,"955,771","14,704",947,28,0,212,"1,576,006",676.078,10.4012,0.67,0.02,0.00,"1,114.81"
2025.05.14,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,413.70",36,"950,176","26,393",947,0,0,102,"624,883",672.12,18.67,0.67,0.00,0.00,442.02
2025.05.14,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,413.70",1,"26,393","26,393",14,0,0,103,"598,475",18.67,18.67,0.01,0.00,0.00,423.34
2025.05.14,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,413.70",106,"1,546,474","14,589","1,540",42,0,106,"2,143,367","1,093.92",10.32,1.09,0.03,0.00,"1,516.14"
2025.05.14,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,413.70",57,"1,518,144","26,634","1,512",0,0,160,"623,710","1,073.88",18.84,1.07,0.00,0.00,441.19
2025.05.14,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,413.70",1,"26,634","26,634",14,0,0,161,"597,062",18.84,18.84,0.01,0.00,0.00,422.34
2025.05.14,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,413.70",26,"380,470","14,633",367,14,0,80,"386,194",269.1312,10.3512,0.26,0.01,0.00,273.18
2025.05.14,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,413.70",14,"373,669","26,690",367,0,0,175,"12,157",264.32,18.88,0.26,0.00,0.00,8.60
2025.05.14,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,413.70",1,"14,645","14,645",14,14,0,79,"26,775",10.36,10.36,0.01,0.01,0.00,18.94
2025.05.14,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,413.70",1,"26,690","26,690",14,0,0,176,70,18.88,18.88,0.01,0.00,0.00,0.05
2025.05.15,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,415.80",3,"40,217","13,405",28,0,0,82,"602,422",28.4064,9.4688,0.02,0.00,0.00,425.50
2025.05.15,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,415.80",44,"589,860","13,405",580,0,0,126,"11,991",416.6272,9.4688,0.41,0.00,0.00,8.47
2025.05.15,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,415.80",44,"1,371,117","31,161","1,359",0,0,132,"1,381,750",968.44,22.01,0.96,0.00,0.00,975.95
2025.05.15,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,415.80",103,"1,377,893","13,377","1,373",0,0,229,"2,491",973.2264,9.4488,0.97,0.00,0.00,1.76
2025.05.16,판매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,399.60",229,"3,083,675","13,465","3,079",0,0,0,"3,083,052","2,203.2548",9.6212,2.20,0.00,0.00,"2,202.81"
2025.05.16,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,399.60",80,"3,051,128","38,139","3,051",0,0,212,"28,873","2,180.00",27.25,2.18,0.00,0.00,20.63
2025.05.16,구매,디렉시온 테슬라 2배 ETF,US25460G2865,"1,399.60",1,"20,476","20,476",13,0,0,1,"8,383",14.63,14.63,0.01,0.00,0.00,5.99
2025.05.16,판매,디렉시온 테슬라 2배 ETF,US25460G2865,"1,399.60",1,"20,532","20,532",13,0,0,0,"28,901",14.67,14.67,0.01,0.00,0.00,20.65
2025.05.19,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,394.30",212,"7,853,750","37,045","7,849",0,0,0,"7,867,700","5,632.7552",26.5696,5.63,0.00,0.00,"5,642.76"
2025.05.19,구매,튜크리움 엑스알피(리플) 데일리 2배 롱 ETF,US53656G1913,"1,394.30",20,"1,104,388","55,219","1,101",0,0,20,"3,380,856",792.074,39.6037,0.79,0.00,0.00,"2,424.77"
2025.05.19,구매,튜크리움 엑스알피(리플) 데일리 2배 롱 ETF,US53656G1913,"1,394.30",15,"831,769","55,451",822,0,0,35,"2,548,264",596.55,39.77,0.59,0.00,0.00,"1,827.63"
2025.05.19,구매,튜크리움 엑스알피(리플) 데일리 2배 롱 ETF,US53656G1913,"1,394.30",6,"331,315","55,219",320,0,0,41,"1,147,745",237.6216,39.6036,0.23,0.00,0.00,823.17
2025.05.19,구매,튜크리움 엑스알피(리플) 데일리 2배 롱 ETF,US53656G1913,"1,394.30",3,"166,228","55,409",153,0,0,44,"547,694",119.22,39.74,0.11,0.00,0.00,392.81
2025.05.21,구매,튜크리움 엑스알피(리플) 데일리 2배 롱 ETF,US53656G1913,"1,392.60",1,"46,774","46,774",41,0,0,45,"173,490",33.5881,33.5881,0.03,0.00,0.00,124.58
2025.05.21,구매,튜크리움 엑스알피(리플) 데일리 2배 롱 ETF,US53656G1913,"1,392.60",1,"46,888","46,888",41,0,0,46,"126,559",33.67,33.67,0.03,0.00,0.00,90.88
2025.05.23,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,378.40",5,"199,936","39,987",192,0,0,5,"2,106,181",145.05,29.01,0.14,0.00,0.00,"1,527.99"
2025.05.23,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,378.40",133,"5,379,773","40,449","5,375",0,0,138,"23,391","3,902.9116",29.3452,3.90,0.00,0.00,16.97
2025.05.23,판매,튜크리움 엑스알피(리플) 데일리 2배 롱 ETF,US53656G1913,"1,378.40",1,"49,842","49,842",41,0,0,45,"73,193",36.16,36.16,0.03,0.00,0.00,53.10
2025.05.23,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,378.40",1,"40,194","40,194",27,0,0,139,"32,971",29.16,29.16,0.02,0.00,0.00,23.92
2025.05.23,구매,일드맥스 코인베이스 옵션 배당 ETF,US88636X8561,"1,378.40",1,"12,267","12,267",0,0,0,1,"20,703",8.90,8.90,0.00,0.00,0.00,15.02
2025.05.23,판매,튜크리움 엑스알피(리플) 데일리 2배 롱 ETF,US53656G1913,"1,378.40",45,"2,179,663","48,436","2,177",0,0,0,"2,198,189","1,581.30",35.14,1.58,0.00,0.00,"1,594.74"
2025.05.23,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,378.40",56,"2,157,471","38,526","2,150",0,0,195,"38,567","1,565.20",27.95,1.56,0.00,0.00,27.98
2025.05.23,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,378.40",1,"38,495","38,495",27,0,0,196,55,27.9276,27.9276,0.02,0.00,0.00,0.04
2025.05.28,판매,일드맥스 코인베이스 옵션 배당 ETF,US88636X8561,"1,368.30",1,"12,424","12,424",0,0,0,0,"120,957",9.08,9.08,0.00,0.00,0.00,88.40
2025.05.28,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,368.30",1,"40,898","40,898",27,0,0,197,"80,031",29.89,29.89,0.02,0.00,0.00,58.49
2025.05.28,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,368.30",1,"40,857","40,857",27,0,0,198,"39,147",29.86,29.86,0.02,0.00,0.00,28.61
2025.05.28,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,368.30",1,"39,000","39,000",27,0,0,199,123,28.5028,28.5028,0.02,0.00,0.00,0.09
2025.05.30,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,381.40",3,"109,904","36,634",96,0,0,526,0,79.56,26.52,0.07,0.00,0.00,0.00
2025.05.30,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,381.40",4,"146,975","36,743",138,0,0,530,0,106.3964,26.5991,0.10,0.00,0.00,0.00
2025.05.30,판매,튜크리움 엑스알피(리플) 데일리 2배 롱 ETF,US53656G1913,"1,381.40",32,"1,360,623","42,519","1,353",0,"257,105",96,"1,102,163",984.96,30.78,0.98,0.00,186.12,797.86
2025.05.30,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,381.40",36,"1,341,228","37,256","1,339",0,0,566,0,970.92,26.97,0.97,0.00,0.00,0.00
2025.05.30,판매,튜크리움 엑스알피(리플) 데일리 2배 롱 ETF,US53656G1913,"1,381.40",60,"2,553,324","42,555","2,541",0,"240,405",36,"2,310,377","1,848.36",30.806,1.84,0.00,174.03,"1,672.49"
2025.06.02,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,375.70",1,"37,198","37,198",27,0,0,567,"272,622",27.04,27.04,0.02,0.00,0.00,198.17
2025.06.02,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,375.70",1,"34,786","34,786",27,0,0,568,"237,817",25.2864,25.2864,0.02,0.00,0.00,172.87
2025.06.03,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,375.70",7,"237,569","33,938",233,0,0,575,13,172.69,24.67,0.17,0.00,0.00,0.01
2025.06.05,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,373.80",1,"34,207","34,207",27,0,0,576,0,24.90,24.90,0.02,0.00,0.00,0.00
2025.06.12,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,368.80",2,"72,026","36,013",68,0,0,578,"503,362",52.62,26.31,0.05,0.00,0.00,367.74
2025.06.12,구매,디렉시온 데일리 팔란티어 2배 롱 ETF,US25461A4452,"1,368.80",1,"79,677","79,677",68,0,0,1,"423,616",58.21,58.21,0.05,0.00,0.00,309.48
2025.06.12,구매,디렉시온 테슬라 2배 ETF,US25460G2865,"1,368.80",1,"16,281","16,281",13,0,0,1,"407,327",11.895,11.895,0.01,0.00,0.00,297.58
2025.06.12,구매,디렉시온 테슬라 2배 ETF,US25460G2865,"1,368.80",20,"325,226","16,261",314,0,0,21,"81,785",237.60,11.88,0.23,0.00,0.00,59.75
2025.06.12,판매,디렉시온 테슬라 2배 ETF,US25460G2865,"1,368.80",21,"342,063","16,288",328,0,0,0,"423,520",249.90,11.90,0.24,0.00,0.00,309.41
2025.06.12,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,368.80",9,"323,871","35,985",314,0,0,587,"99,333",236.61,26.29,0.23,0.00,0.00,72.57
2025.06.12,판매,디렉시온 데일리 팔란티어 2배 롱 ETF,US25461A4452,"1,368.80",1,"80,102","80,102",68,0,0,0,"179,367",58.52,58.52,0.05,0.00,0.00,131.04
2025.06.12,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,368.80",2,"72,217","36,108",68,0,0,589,"107,081",52.76,26.38,0.05,0.00,0.00,78.23
2025.06.12,구매,디렉시온 테슬라 2배 ETF,US25460G2865,"1,368.80",1,"16,370","16,370",13,0,0,1,"90,696",11.96,11.96,0.01,0.00,0.00,66.26
2025.06.13,구매,디렉시온 테슬라 2배 ETF,US25460G2865,"1,362.90",3,"54,870","18,290",54,0,0,4,"52,444",40.26,13.42,0.04,0.00,0.00,38.48
2025.06.13,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,362.90",1,"35,339","35,339",27,0,0,590,"17,077",25.93,25.93,0.02,0.00,0.00,12.53
2025.06.16,구매,디렉시온 테슬라 2배 ETF,US25460G2865,"1,366.80",1,"17,112","17,112",13,0,0,5,0,12.52,12.52,0.01,0.00,0.00,0.00
2025.06.18,구매,디렉시온 테슬라 2배 ETF,US25460G2865,"1,361.70",1,"17,913","17,913",13,0,0,6,"87,693",13.155,13.155,0.01,0.00,0.00,64.40
2025.06.18,구매,디렉시온 테슬라 2배 ETF,US25460G2865,"1,361.70",1,"17,851","17,851",13,0,0,7,"69,827",13.11,13.11,0.01,0.00,0.00,51.28
2025.06.18,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,361.70",1,"33,565","33,565",27,0,0,591,"5,092",24.65,24.65,0.02,0.00,0.00,3.74
2025.06.19,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,373.20",1,"35,689","35,689",27,0,0,592,"1,002",25.99,25.99,0.02,0.00,0.00,0.73
2025.06.24,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,381.90",1,"46,100","46,100",41,0,0,591,"47,578",33.36,33.36,0.03,0.00,0.00,34.43
2025.06.24,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,381.90",3,"31,009","10,336",27,0,0,3,"16,541",22.44,7.48,0.02,0.00,0.00,11.97
2025.06.24,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,381.90",1,"10,336","10,336",0,0,0,4,"6,204",7.48,7.48,0.00,0.00,0.00,4.49
2025.06.24,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,381.90",1,"48,159","48,159",41,0,0,590,"54,322",34.85,34.85,0.03,0.00,0.00,39.31
2025.06.24,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,381.90",1,"10,348","10,348",0,0,0,5,"43,985",7.4888,7.4888,0.00,0.00,0.00,31.83
2025.06.24,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,381.90",1,"47,675","47,675",41,0,0,589,"91,619",34.50,34.50,0.03,0.00,0.00,66.30
2025.06.24,구매,디렉시온 테슬라 2배 ETF,US25460G2865,"1,381.90",1,"17,529","17,529",13,0,0,8,"74,083",12.685,12.685,0.01,0.00,0.00,53.61
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,249","49,249",40,0,0,588,"49,208",36.08,36.08,0.03,0.00,0.00,36.05
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,071","49,071",40,0,0,587,"98,239",35.95,35.95,0.03,0.00,0.00,71.97
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,078","49,078",40,0,0,586,"147,269",35.9548,35.9548,0.03,0.00,0.00,107.89
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,099","49,099",40,0,0,585,"196,327",35.97,35.97,0.03,0.00,0.00,143.83
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,099","49,099",40,0,0,584,"245,386",35.97,35.97,0.03,0.00,0.00,179.77
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,044","49,044",40,0,0,583,"294,389",35.93,35.93,0.03,0.00,0.00,215.67
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,099","49,099",40,0,0,582,"343,447",35.97,35.97,0.03,0.00,0.00,251.61
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,099","49,099",40,0,0,581,"392,505",35.97,35.97,0.03,0.00,0.00,287.55
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,099","49,099",40,0,0,580,"441,563",35.97,35.97,0.03,0.00,0.00,323.49
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,180","49,180",40,0,0,579,"490,703",36.03,36.03,0.03,0.00,0.00,359.49
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,361","49,361",40,0,0,578,"540,021",36.1624,36.1624,0.03,0.00,0.00,395.62
2025.06.25,구매,디렉시온 테슬라 2배 ETF,US25460G2865,"1,365.00",1,"17,429","17,429",13,0,0,9,"522,590",12.7688,12.7688,0.01,0.00,0.00,382.85
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,276","49,276",40,0,0,577,"571,825",36.10,36.10,0.03,0.00,0.00,418.92
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,249","49,249",40,0,0,576,"621,034",36.08,36.08,0.03,0.00,0.00,454.97
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,480","103,480",95,0,0,1,"517,457",75.81,75.81,0.07,0.00,0.00,379.09
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,480","103,480",95,0,0,2,"413,881",75.81,75.81,0.07,0.00,0.00,303.21
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,235","49,235",40,0,0,575,"463,076",36.07,36.07,0.03,0.00,0.00,339.25
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,480","103,480",95,0,0,3,"359,500",75.81,75.81,0.07,0.00,0.00,263.37
2025.06.25,구매,디렉시온 테슬라 2배 ETF,US25460G2865,"1,365.00",1,"17,470","17,470",13,0,0,10,"342,028",12.7988,12.7988,0.01,0.00,0.00,250.57
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,194","49,194",40,0,0,574,"391,181",36.04,36.04,0.03,0.00,0.00,286.58
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,170","49,170",40,0,0,573,"440,308",36.0224,36.0224,0.03,0.00,0.00,322.57
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,208","49,208",40,0,0,572,"489,475",36.05,36.05,0.03,0.00,0.00,358.59
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,480","103,480",95,0,0,4,"385,899",75.81,75.81,0.07,0.00,0.00,282.71
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,480","103,480",95,0,0,5,"282,322",75.81,75.81,0.07,0.00,0.00,206.83
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,146","49,146",40,0,0,571,"331,422",36.0048,36.0048,0.03,0.00,0.00,242.80
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,467","103,467",95,0,0,6,"227,859",75.80,75.80,0.07,0.00,0.00,166.93
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,507","103,507",95,0,0,7,"124,255",75.83,75.83,0.07,0.00,0.00,91.03
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,184","49,184",40,0,0,570,"173,395",36.0324,36.0324,0.03,0.00,0.00,127.03
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,521","103,521",95,0,0,8,"69,778",75.84,75.84,0.07,0.00,0.00,51.12
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,140","49,140",40,0,0,569,"118,877",36.00,36.00,0.03,0.00,0.00,87.09
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,180","49,180",40,0,0,568,"168,017",36.03,36.03,0.03,0.00,0.00,123.09
2025.06.25,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,365.00",1,"9,746","9,746",0,0,0,6,"158,271",7.14,7.14,0.00,0.00,0.00,115.95
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,180","49,180",40,0,0,567,"207,411",36.03,36.03,0.03,0.00,0.00,151.95
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,182","49,182",40,0,0,566,"256,551",36.0312,36.0312,0.03,0.00,0.00,187.95
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,187","49,187",40,0,0,565,"305,691",36.0348,36.0348,0.03,0.00,0.00,223.95
