ticker,strategy,target,stop,hold,unit_mul,max_pyr,n,pnl,wr,avg,avg_layers
TQQQ,triple_regime_all,40,-20,30,2.0,3,18,915177,55.6,0.69,1.44
TQQQ,hh_hl_rsi_btc,50,-25,45,1.0,1,14,914015,64.3,6.54,1.0
TSLL,di_cross_surge_btc2,80,-25,90,3.0,3,13,911911,23.1,-5.33,1.92
BITX,hh_hl_rsi_btc,50,-25,45,1.0,1,17,911681,41.2,5.37,1.0
TQQQ,consec4_btc1,30,-20,30,1.0,1,15,910267,66.7,6.07,1.0
CONL,vix_falling_btc2,80,-25,90,1.0,1,14,908888,28.6,6.5,1.0
TSLL,hh_hl_rsi_btc,40,-20,30,3.0,1,17,901822,41.2,1.77,1.0
SOXL,triple_regime_strong,50,-25,45,1.0,1,16,900214,56.2,5.63,1.0
BITX,btc2_qqq_strong_vol,50,-25,45,3.0,3,11,899740,45.5,-1.07,1.82
TSLL,vix_falling_btc2,50,-25,45,1.0,1,18,898015,44.4,4.99,1.0
SOXL,btc2_qqq_strong_vol,50,-25,45,1.0,1,6,898004,66.7,14.98,1.0
SOXL,di_cross_surge_btc2,60,-25,60,1.0,1,13,894004,38.5,6.88,1.0
SOXL,vix_falling_btc2,25,-20,30,1.0,1,24,891351,54.2,3.72,1.0
TQQQ,consec4_btc1,25,-20,30,1.0,1,15,887638,66.7,5.92,1.0
TSLL,bo10_btc2_qqq,40,-20,30,2.0,1,10,887241,40.0,4.44,1.0
TQQQ,bb_macd_adx_btc2,50,-25,45,1.0,1,12,882821,66.7,7.36,1.0
SOXL,bb_macd_adx_btc2,40,-20,30,1.0,1,19,880619,57.9,4.64,1.0
TSLL,qqq_strong_macd,50,-25,45,1.0,1,17,877288,47.1,5.17,1.0
TQQQ,triple_regime_all,30,-20,30,2.0,1,18,876417,61.1,2.44,1.0
TQQQ,triple_regime_all,40,-20,30,2.0,1,18,876417,61.1,2.44,1.0
TQQQ,triple_regime_all,80,-25,90,1.0,1,7,874747,71.4,12.51,1.0
TQQQ,vix_falling_btc2,60,-25,60,1.0,1,13,874353,69.2,6.73,1.0
TQQQ,rsi7_80_btc2,50,-25,45,1.0,1,11,871855,63.6,7.93,1.0
TSLL,btc3_strong_rsi_accel,50,-25,45,1.0,1,3,871253,66.7,29.07,1.0
BITX,rsi_accel_btc2_vol,80,-25,90,1.0,1,10,864008,40.0,8.65,1.0
TQQQ,bb_macd_adx_btc2,40,-20,30,2.0,3,17,863396,58.8,0.58,1.35
SOXL,rsi_accel_btc2_vol,50,-25,45,3.0,3,4,863034,50.0,7.44,1.25
SOXL,rsi_accel_btc2_vol,30,-20,30,1.0,1,5,851734,60.0,17.05,1.0
BITX,consec3_surge,25,-20,30,1.0,1,23,850455,52.2,3.7,1.0
TQQQ,bb_macd_adx_btc2,30,-20,30,2.0,1,18,848737,61.1,2.36,1.0
TSLL,triple_regime_strong,80,-25,90,1.0,1,13,848343,30.8,6.53,1.0
TQQQ,consec4_btc1,40,-20,30,1.0,1,14,847140,64.3,6.06,1.0
IREN,btc3_strong_rsi_accel,80,-25,90,3.0,3,4,846857,25.0,6.74,2.25
CONL,triple_regime_strong,80,-25,90,1.0,1,14,844970,28.6,6.04,1.0
CONL,rsi_accel_btc2_vol,80,-25,90,1.0,1,9,844864,33.3,9.4,1.0
TSLL,consec4_btc1,50,-25,45,1.0,1,9,844805,44.4,9.4,1.0
SOXL,ma_aligned_btc2_vol,40,-20,30,1.0,1,8,842077,87.5,10.54,1.0
TQQQ,rsi7_80_btc2,60,-25,60,1.0,1,10,839743,70.0,8.41,1.0
TQQQ,mstr5_btc2_qqq,50,-25,45,2.0,3,11,834767,54.5,1.16,1.45
BITX,consec3_surge,30,-20,30,1.0,1,22,832960,50.0,3.79,1.0
TQQQ,rsi_accel_btc2_vol,50,-25,45,1.0,1,5,824748,80.0,16.51,1.0
CONL,bo10_btc2_qqq,60,-25,60,3.0,1,9,823802,33.3,3.05,1.0
TSLL,bo10_btc2_qqq,60,-25,60,1.0,1,9,815994,33.3,9.08,1.0
TQQQ,vix_falling_btc2,30,-20,30,1.0,1,21,812957,71.4,3.88,1.0
TQQQ,bo10_btc2_qqq,50,-25,45,1.0,1,9,812631,66.7,9.04,1.0
BITX,di_cross_surge_btc2,40,-20,30,1.0,1,19,810320,47.4,4.27,1.0
SOXL,btc2_qqq_strong_vol,30,-20,30,1.0,1,6,810004,66.7,13.51,1.0
TSLL,rsi7_80_btc2,40,-20,30,1.0,1,13,809085,53.8,6.23,1.0
BITX,rsi7_80_btc2,40,-20,30,2.0,1,16,804354,43.8,2.52,1.0
TQQQ,triple_regime_strong,60,-25,60,1.0,1,12,804223,66.7,6.71,1.0
TQQQ,qqq_strong_macd,40,-20,30,2.0,3,20,803196,50.0,-0.79,1.5
SOXL,qqq_strong_macd,40,-20,30,3.0,1,22,800061,54.5,1.21,1.0
CONL,bo10_btc2_qqq,50,-25,45,3.0,1,9,799660,33.3,2.96,1.0
TSLL,mstr5_btc2_qqq,40,-20,30,1.0,1,16,799064,50.0,5.0,1.0
TQQQ,di_cross_surge_btc2,50,-25,45,3.0,3,11,796912,45.5,-0.29,1.45
TQQQ,ma_aligned_btc2_vol,40,-20,30,3.0,1,9,793819,66.7,2.94,1.0
TQQQ,triple_regime_strong,80,-25,90,1.0,1,8,791171,75.0,9.9,1.0
SOXL,btc3_strong_rsi_accel,60,-25,60,1.0,1,3,785056,66.7,26.19,1.0
BITX,ma_aligned_btc2_vol,25,-20,30,1.0,1,9,781281,66.7,8.69,1.0
BITX,btc2_qqq_strong_vol,30,-20,30,1.0,1,16,778036,56.2,4.87,1.0
TSLL,btc3_strong_rsi_accel,60,-25,60,1.0,1,3,775631,66.7,25.88,1.0
BITX,triple_regime_strong,30,-20,30,2.0,1,21,775308,57.1,1.85,1.0
SOXL,btc2_qqq_strong_vol,25,-20,30,1.0,1,6,773445,66.7,12.9,1.0
TQQQ,btc3_strong_rsi_accel,60,-25,60,1.0,1,3,769808,100.0,25.69,1.0
TQQQ,triple_regime_all,60,-25,60,1.0,1,11,769620,72.7,7.0,1.0
SOXL,rsi_accel_btc2_vol,25,-20,30,1.0,1,5,769095,60.0,15.4,1.0
TSLL,consec4_btc1,80,-25,90,1.0,1,6,769072,50.0,12.83,1.0
TSLL,mstr5_btc2_qqq,60,-25,60,1.0,1,11,766381,45.5,6.97,1.0
TQQQ,hh_hl_rsi_btc,40,-20,30,2.0,1,21,764448,61.9,1.82,1.0
BITX,mstr5_btc2_qqq,40,-20,30,1.0,1,14,761759,64.3,5.45,1.0
BITX,bb_macd_adx_btc2,50,-25,45,2.0,1,16,761198,37.5,2.38,1.0
TQQQ,mstr5_btc2_qqq,80,-25,90,1.0,1,7,760527,57.1,10.88,1.0
BITX,vix_falling_btc2,30,-20,30,1.0,1,22,760462,50.0,3.46,1.0
TQQQ,consec3_surge,50,-25,45,1.0,1,12,757669,58.3,6.32,1.0
SOXL,mstr5_btc2_qqq,60,-25,60,1.0,1,12,757088,50.0,6.32,1.0
BITX,di_cross_surge_btc2,60,-25,60,1.0,1,15,754930,40.0,5.04,1.0
BITX,ma_aligned_btc2_vol,30,-20,30,1.0,1,9,753042,66.7,8.38,1.0
TQQQ,vix_falling_btc2,25,-20,30,1.0,1,21,751497,71.4,3.58,1.0
TQQQ,mstr5_btc2_qqq,60,-25,60,1.0,1,10,748916,80.0,7.5,1.0
SOXL,rsi_accel_btc2_vol,50,-25,45,2.0,1,4,747570,75.0,9.35,1.0
CONL,triple_regime_all,40,-20,30,1.0,1,20,744186,40.0,3.72,1.0
SOXL,bb_macd_adx_btc2,80,-25,90,1.0,1,10,741103,40.0,7.42,1.0
BITX,bb_macd_adx_btc2,25,-20,30,1.0,1,21,738414,52.4,3.52,1.0
TQQQ,qqq_strong_macd,50,-25,45,1.0,1,14,738015,64.3,5.28,1.0
SOXL,consec4_btc1,40,-20,30,1.0,1,12,737602,58.3,6.15,1.0
TQQQ,btc2_qqq_strong_vol,50,-25,45,3.0,1,4,734925,75.0,6.13,1.0
TQQQ,btc2_qqq_strong_vol,50,-25,45,3.0,3,4,734925,75.0,6.13,1.0
SOXL,consec4_btc1,30,-20,30,1.0,1,12,730675,58.3,6.1,1.0
TQQQ,consec3_surge,60,-25,60,1.0,1,11,728156,63.6,6.63,1.0
SOXL,mstr5_btc2_qqq,80,-25,90,1.0,1,9,728036,44.4,8.1,1.0
SOXL,triple_regime_strong,30,-20,30,1.0,1,20,721025,55.0,3.61,1.0
BITX,btc2_qqq_strong_vol,40,-20,30,1.0,1,14,721013,57.1,5.16,1.0
TSLL,rsi7_80_btc2,30,-20,30,2.0,1,15,719469,53.3,2.4,1.0
BITX,rsi_accel_btc2_vol,60,-25,60,3.0,1,12,717954,41.7,2.0,1.0
TQQQ,qqq_strong_macd,40,-20,30,3.0,1,20,713581,55.0,1.19,1.0
TSLL,bo10_btc2_qqq,50,-25,45,3.0,3,9,707097,33.3,6.31,1.78
BITX,ma_aligned_btc2_vol,50,-25,45,1.0,1,7,705467,42.9,10.09,1.0
BITX,triple_regime_all,30,-20,30,1.0,1,18,701955,50.0,3.9,1.0
SOXL,btc3_strong_rsi_accel,50,-25,45,1.0,1,3,698335,100.0,23.3,1.0
BITX,triple_regime_all,40,-20,30,2.0,3,16,695402,50.0,-1.96,2.19
BITX,triple_regime_all,40,-20,30,2.0,1,16,693618,50.0,2.17,1.0
BITX,vix_falling_btc2,50,-25,45,1.0,1,17,688757,41.2,4.06,1.0
TQQQ,bb_macd_adx_btc2,40,-20,30,2.0,1,17,688718,58.8,2.03,1.0
TQQQ,vix_falling_btc2,40,-20,30,1.0,1,20,688522,70.0,3.45,1.0
CONL,rsi_accel_btc2_vol,30,-20,30,1.0,1,12,684118,50.0,5.71,1.0
SOXL,bb_macd_adx_btc2,40,-20,30,2.0,3,17,682439,47.1,-3.39,1.88
TQQQ,btc3_strong_rsi_accel,80,-25,90,1.0,1,3,680766,100.0,22.71,1.0
BITX,hh_hl_rsi_btc,60,-25,60,1.0,1,15,676029,40.0,4.51,1.0
SOXL,btc2_qqq_strong_vol,40,-20,30,2.0,1,6,674922,66.7,5.63,1.0
BITX,consec3_surge,50,-25,45,2.0,1,17,673746,35.3,1.98,1.0
BITX,btc2_qqq_strong_vol,50,-25,45,3.0,1,12,668243,41.7,1.86,1.0
TQQQ,mstr5_btc2_qqq,50,-25,45,2.0,1,11,663895,54.5,3.02,1.0
SOXL,qqq_strong_macd,30,-20,30,1.0,1,23,663153,56.5,2.89,1.0
TQQQ,di_cross_surge_btc2,40,-20,30,2.0,1,13,662044,61.5,2.55,1.0
TQQQ,di_cross_surge_btc2,30,-20,30,2.0,1,13,662044,61.5,2.55,1.0
BITX,qqq_strong_macd,25,-20,30,1.0,1,24,659607,54.2,2.75,1.0
TQQQ,hh_hl_rsi_btc,30,-20,30,2.0,1,21,653692,61.9,1.56,1.0
BITX,consec3_surge,60,-25,60,3.0,1,14,651486,28.6,1.55,1.0
TQQQ,di_cross_surge_btc2,40,-20,30,2.0,3,13,650725,61.5,0.56,1.38
SOXL,mstr5_btc2_qqq,25,-20,30,1.0,1,17,647727,52.9,3.81,1.0
TQQQ,di_cross_surge_btc2,50,-25,45,3.0,1,11,644661,54.5,1.96,1.0
TSLL,di_cross_surge_btc2,50,-25,45,3.0,1,17,642476,41.2,1.26,1.0
TSLL,btc2_qqq_strong_vol,50,-25,45,1.0,1,10,641980,40.0,6.43,1.0
BITX,triple_regime_strong,50,-25,45,3.0,1,15,637475,46.7,1.42,1.0
BITX,btc2_qqq_strong_vol,25,-20,30,1.0,1,16,636344,56.2,3.98,1.0
TSLL,bo10_btc2_qqq,80,-25,90,2.0,3,8,636224,37.5,9.73,1.88
TSLL,qqq_strong_macd,30,-20,30,2.0,1,20,632923,50.0,1.58,1.0
TQQQ,rsi_accel_btc2_vol,80,-25,90,1.0,1,4,632449,100.0,15.83,1.0
BITX,triple_regime_strong,40,-20,30,1.0,1,20,629481,60.0,3.15,1.0
TQQQ,rsi_accel_btc2_vol,30,-20,30,2.0,1,5,626347,100.0,6.27,1.0
TQQQ,rsi_accel_btc2_vol,40,-20,30,2.0,1,5,626347,100.0,6.27,1.0
TQQQ,rsi_accel_btc2_vol,40,-20,30,2.0,3,5,626347,100.0,6.27,1.0
SOXL,triple_regime_strong,40,-20,30,2.0,1,19,625113,52.6,1.65,1.0
TSLL,rsi7_80_btc2,25,-20,30,1.0,1,15,623971,60.0,4.16,1.0
TQQQ,rsi7_80_btc2,30,-20,30,1.0,1,14,623142,71.4,4.46,1.0
SOXL,di_cross_surge_btc2,25,-20,30,1.0,1,19,614032,52.6,3.23,1.0
TSLL,di_cross_surge_btc2,80,-25,90,2.0,3,13,607940,23.1,-5.33,1.92
TQQQ,btc3_strong_rsi_accel,50,-25,45,1.0,1,3,603838,100.0,20.15,1.0
TSLL,consec4_btc1,30,-20,30,1.0,1,11,602692,54.5,5.48,1.0
TSLL,hh_hl_rsi_btc,40,-20,30,2.0,1,17,601214,41.2,1.77,1.0
SOXL,triple_regime_strong,25,-20,30,1.0,1,21,600108,52.4,2.86,1.0
BITX,btc2_qqq_strong_vol,50,-25,45,2.0,3,11,599827,45.5,-1.07,1.82
TQQQ,mstr5_btc2_qqq,40,-20,30,1.0,1,14,598499,85.7,4.28,1.0
TQQQ,mstr5_btc2_qqq,30,-20,30,1.0,1,14,598499,85.7,4.28,1.0
TQQQ,mstr5_btc2_qqq,25,-20,30,1.0,1,14,598499,85.7,4.28,1.0
SOXL,consec4_btc1,25,-20,30,1.0,1,13,596884,53.8,4.6,1.0
CONL,triple_regime_all,25,-20,30,1.0,1,23,596688,43.5,2.6,1.0
SOXL,triple_regime_strong,40,-20,30,2.0,3,18,593276,44.4,-2.94,1.72
TSLL,btc3_strong_rsi_accel,80,-25,90,1.0,1,3,582525,66.7,19.44,1.0
TQQQ,bo10_btc2_qqq,40,-20,30,1.0,1,10,581360,80.0,5.82,1.0
TQQQ,bo10_btc2_qqq,30,-20,30,1.0,1,10,581360,80.0,5.82,1.0
TQQQ,bo10_btc2_qqq,25,-20,30,1.0,1,10,581360,80.0,5.82,1.0
TSLL,rsi_accel_btc2_vol,30,-20,30,1.0,1,6,580395,66.7,9.68,1.0
BITX,consec3_surge,40,-20,30,1.0,1,19,579125,47.4,3.05,1.0
SOXL,ma_aligned_btc2_vol,50,-25,45,1.0,1,6,575770,50.0,9.61,1.0
SOXL,rsi_accel_btc2_vol,50,-25,45,2.0,3,4,575356,50.0,7.44,1.25
BITX,rsi_accel_btc2_vol,40,-20,30,1.0,1,14,567723,50.0,4.06,1.0
IREN,btc3_strong_rsi_accel,80,-25,90,2.0,3,4,564571,25.0,6.74,2.25
TQQQ,rsi7_80_btc2,25,-20,30,1.0,1,14,561682,71.4,4.02,1.0
SOXL,mstr5_btc2_qqq,30,-20,30,1.0,1,17,557117,52.9,3.28,1.0
TSLL,vix_falling_btc2,40,-20,30,1.0,1,24,550004,41.7,2.29,1.0
TQQQ,rsi7_80_btc2,40,-20,30,1.0,1,13,543132,69.2,4.18,1.0
TSLL,rsi_accel_btc2_vol,25,-20,30,1.0,1,7,542990,71.4,7.76,1.0
BITX,triple_regime_strong,60,-25,60,1.0,1,15,539134,40.0,3.6,1.0
TSLL,triple_regime_all,60,-25,60,1.0,1,13,538417,38.5,4.15,1.0
TQQQ,triple_regime_all,50,-25,45,1.0,1,13,537251,61.5,4.14,1.0
TSLL,mstr5_btc2_qqq,25,-20,30,1.0,1,17,534672,52.9,3.15,1.0
CONL,rsi_accel_btc2_vol,60,-25,60,1.0,1,9,534267,33.3,5.94,1.0
SOXL,qqq_strong_macd,40,-20,30,2.0,1,22,533374,54.5,1.21,1.0
CONL,bo10_btc2_qqq,50,-25,45,2.0,1,9,533107,33.3,2.96,1.0
TSLL,rsi_accel_btc2_vol,40,-20,30,1.0,1,6,531696,50.0,8.87,1.0
TQQQ,di_cross_surge_btc2,50,-25,45,2.0,3,11,531275,45.5,-0.29,1.45
TQQQ,ma_aligned_btc2_vol,40,-20,30,2.0,3,9,529213,66.7,2.94,1.0
TQQQ,ma_aligned_btc2_vol,30,-20,30,2.0,1,9,529213,66.7,2.94,1.0
TQQQ,ma_aligned_btc2_vol,40,-20,30,2.0,1,9,529213,66.7,2.94,1.0
TQQQ,vix_falling_btc2,50,-25,45,1.0,1,15,527648,60.0,3.52,1.0
TQQQ,btc2_qqq_strong_vol,40,-20,30,3.0,1,4,524707,75.0,4.38,1.0
TQQQ,btc3_strong_rsi_accel,40,-20,30,1.0,1,3,523216,100.0,17.46,1.0
TSLL,bo10_btc2_qqq,25,-20,30,1.0,1,11,520358,54.5,4.74,1.0
TQQQ,ma_aligned_btc2_vol,50,-25,45,1.0,1,9,513389,77.8,5.71,1.0
TQQQ,btc3_strong_rsi_accel,30,-20,30,1.0,1,3,512458,100.0,17.1,1.0
BITX,rsi7_80_btc2,30,-20,30,2.0,1,17,499434,41.2,1.47,1.0
TQQQ,ma_aligned_btc2_vol,80,-25,90,1.0,1,6,491393,66.7,8.2,1.0
CONL,triple_regime_all,30,-20,30,2.0,1,22,490344,40.9,1.12,1.0
TQQQ,btc2_qqq_strong_vol,50,-25,45,2.0,1,4,489950,75.0,6.13,1.0
TQQQ,btc2_qqq_strong_vol,50,-25,45,2.0,3,4,489950,75.0,6.13,1.0
TQQQ,btc3_strong_rsi_accel,25,-20,30,1.0,1,3,489829,100.0,16.34,1.0
TSLL,btc2_qqq_strong_vol,40,-20,30,3.0,1,11,489132,45.5,1.48,1.0
TSLL,rsi_accel_btc2_vol,60,-25,60,1.0,1,5,487448,40.0,9.76,1.0
SOXL,rsi_accel_btc2_vol,40,-20,30,1.0,1,5,483312,60.0,9.68,1.0
TSLL,vix_falling_btc2,30,-20,30,1.0,1,25,476322,44.0,1.91,1.0
TQQQ,qqq_strong_macd,40,-20,30,2.0,1,20,475721,55.0,1.19,1.0
TQQQ,rsi_accel_btc2_vol,60,-25,60,1.0,1,5,475332,80.0,9.52,1.0
SOXL,btc2_qqq_strong_vol,40,-20,30,2.0,3,6,474670,66.7,0.97,1.67
SOXL,di_cross_surge_btc2,80,-25,90,1.0,1,11,473941,45.5,4.31,1.0
BITX,bb_macd_adx_btc2,60,-25,60,1.0,1,15,471634,40.0,3.15,1.0
TQQQ,consec3_surge,30,-20,30,1.0,1,15,471465,66.7,3.15,1.0
TSLL,bo10_btc2_qqq,50,-25,45,2.0,3,9,471398,33.3,6.31,1.78
TQQQ,consec3_surge,40,-20,30,1.0,1,14,470882,64.3,3.37,1.0
TQQQ,triple_regime_strong,50,-25,45,1.0,1,12,468850,66.7,3.91,1.0
TQQQ,di_cross_surge_btc2,25,-20,30,1.0,1,14,467842,64.3,3.35,1.0
TSLL,consec4_btc1,25,-20,30,1.0,1,11,466418,54.5,4.24,1.0
BITX,qqq_strong_macd,60,-25,60,1.0,1,15,465127,33.3,3.1,1.0
TQQQ,di_cross_surge_btc2,80,-25,90,1.0,1,8,457164,50.0,5.72,1.0
SOXL,ma_aligned_btc2_vol,40,-20,30,2.0,3,8,450508,75.0,1.67,1.62
BITX,triple_regime_all,25,-20,30,1.0,1,21,449205,47.6,2.14,1.0
BITX,vix_falling_btc2,25,-20,30,1.0,1,23,445801,52.2,1.94,1.0
BITX,btc2_qqq_strong_vol,50,-25,45,2.0,1,12,445496,41.7,1.86,1.0
TSLL,bo10_btc2_qqq,40,-20,30,1.0,1,10,443620,40.0,4.44,1.0
SOXL,btc3_strong_rsi_accel,80,-25,90,1.0,1,3,442889,33.3,14.78,1.0
TQQQ,triple_regime_all,40,-20,30,1.0,1,18,438209,61.1,2.44,1.0
TQQQ,triple_regime_all,30,-20,30,1.0,1,18,438209,61.1,2.44,1.0
TQQQ,triple_regime_all,25,-20,30,1.0,1,18,438209,61.1,2.44,1.0
TQQQ,di_cross_surge_btc2,50,-25,45,2.0,1,11,429774,54.5,1.96,1.0
TSLL,di_cross_surge_btc2,50,-25,45,2.0,1,17,428317,41.2,1.26,1.0
TQQQ,btc2_qqq_strong_vol,60,-25,60,1.0,1,4,427655,75.0,10.7,1.0
BITX,triple_regime_strong,50,-25,45,2.0,1,15,424984,46.7,1.42,1.0
TQQQ,bb_macd_adx_btc2,30,-20,30,1.0,1,18,424369,61.1,2.36,1.0
CONL,rsi_accel_btc2_vol,25,-20,30,1.0,1,12,422519,50.0,3.52,1.0
TSLL,bb_macd_adx_btc2,40,-20,30,3.0,1,17,413859,35.3,0.81,1.0
TQQQ,consec3_surge,25,-20,30,1.0,1,15,413410,66.7,2.76,1.0
SOXL,ma_aligned_btc2_vol,80,-25,90,1.0,1,5,412114,40.0,8.25,1.0
BITX,rsi7_80_btc2,40,-20,30,1.0,1,16,402177,43.8,2.52,1.0
TSLL,vix_falling_btc2,25,-20,30,1.0,1,25,401272,44.0,1.61,1.0
TQQQ,ma_aligned_btc2_vol,60,-25,60,1.0,1,7,388304,71.4,5.55,1.0
BITX,triple_regime_strong,30,-20,30,1.0,1,21,387654,57.1,1.85,1.0
TQQQ,di_cross_surge_btc2,60,-25,60,1.0,1,8,384950,75.0,4.82,1.0
TQQQ,hh_hl_rsi_btc,40,-20,30,1.0,1,21,382224,61.9,1.82,1.0
BITX,bb_macd_adx_btc2,50,-25,45,1.0,1,16,380599,37.5,2.38,1.0
SOXL,consec4_btc1,40,-20,30,2.0,3,11,379725,45.5,-0.27,1.64
SOXL,rsi_accel_btc2_vol,50,-25,45,1.0,1,4,373785,75.0,9.35,1.0
TQQQ,bb_macd_adx_btc2,25,-20,30,1.0,1,18,362909,61.1,2.02,1.0
TSLL,btc2_qqq_strong_vol,60,-25,60,1.0,1,9,362205,33.3,4.03,1.0
TSLL,rsi7_80_btc2,30,-20,30,1.0,1,15,359735,53.3,2.4,1.0
TQQQ,btc2_qqq_strong_vol,40,-20,30,2.0,1,4,349805,75.0,4.38,1.0
TQQQ,btc2_qqq_strong_vol,30,-20,30,2.0,1,4,349805,75.0,4.38,1.0
TQQQ,btc2_qqq_strong_vol,40,-20,30,2.0,3,4,349805,75.0,4.38,1.0
BITX,triple_regime_all,40,-20,30,1.0,1,16,346809,50.0,2.17,1.0
TSLL,qqq_strong_macd,25,-20,30,1.0,1,22,344392,50.0,1.57,1.0
TQQQ,bb_macd_adx_btc2,40,-20,30,1.0,1,17,344359,58.8,2.03,1.0
BITX,triple_regime_strong,25,-20,30,1.0,1,22,343543,54.5,1.56,1.0
BITX,rsi_accel_btc2_vol,50,-25,45,3.0,3,12,340081,25.0,-6.18,1.5
CONL,mstr5_btc2_qqq,80,-25,90,1.0,1,12,339048,25.0,2.83,1.0
SOXL,btc2_qqq_strong_vol,40,-20,30,1.0,1,6,337461,66.7,5.63,1.0
BITX,consec3_surge,50,-25,45,1.0,1,17,336873,35.3,1.98,1.0
TQQQ,qqq_strong_macd,30,-20,30,2.0,1,20,336448,55.0,0.84,1.0
TQQQ,mstr5_btc2_qqq,50,-25,45,1.0,1,11,331947,54.5,3.02,1.0
TQQQ,di_cross_surge_btc2,30,-20,30,1.0,1,13,331022,61.5,2.55,1.0
TQQQ,di_cross_surge_btc2,40,-20,30,1.0,1,13,331022,61.5,2.55,1.0
SOXL,triple_regime_strong,80,-25,90,1.0,1,10,329245,40.0,3.3,1.0
TQQQ,hh_hl_rsi_btc,30,-20,30,1.0,1,21,326846,61.9,1.56,1.0
TSLL,btc2_qqq_strong_vol,40,-20,30,2.0,1,11,326088,45.5,1.48,1.0
TSLL,qqq_strong_macd,30,-20,30,1.0,1,20,316461,50.0,1.58,1.0
TQQQ,rsi_accel_btc2_vol,40,-20,30,1.0,1,5,313173,100.0,6.27,1.0
TQQQ,rsi_accel_btc2_vol,30,-20,30,1.0,1,5,313173,100.0,6.27,1.0
TQQQ,rsi_accel_btc2_vol,25,-20,30,1.0,1,5,313173,100.0,6.27,1.0
SOXL,triple_regime_strong,40,-20,30,1.0,1,19,312556,52.6,1.65,1.0
TSLL,triple_regime_all,40,-20,30,3.0,1,18,311817,38.9,0.58,1.0
IREN,btc3_strong_rsi_accel,80,-25,90,1.0,1,4,311099,25.0,7.79,1.0
SOXL,rsi_accel_btc2_vol,80,-25,90,1.0,1,3,304089,33.3,10.15,1.0
TSLL,hh_hl_rsi_btc,40,-20,30,1.0,1,17,300607,41.2,1.77,1.0
BITX,btc2_qqq_strong_vol,40,-20,30,2.0,3,14,276876,57.1,3.19,1.5
TSLL,bb_macd_adx_btc2,40,-20,30,2.0,1,17,275906,35.3,0.81,1.0
CONL,bo10_btc2_qqq,60,-25,60,1.0,1,9,274601,33.3,3.05,1.0
TSLL,rsi_accel_btc2_vol,80,-25,90,1.0,1,5,270640,40.0,5.42,1.0
TQQQ,triple_regime_strong,40,-20,30,3.0,1,17,269257,64.7,0.53,1.0
TQQQ,hh_hl_rsi_btc,25,-20,30,1.0,1,21,268370,61.9,1.28,1.0
SOXL,qqq_strong_macd,40,-20,30,1.0,1,22,266687,54.5,1.21,1.0
CONL,bo10_btc2_qqq,50,-25,45,1.0,1,9,266553,33.3,2.96,1.0
TQQQ,ma_aligned_btc2_vol,40,-20,30,1.0,1,9,264606,66.7,2.94,1.0
TQQQ,ma_aligned_btc2_vol,25,-20,30,1.0,1,9,264606,66.7,2.94,1.0
TQQQ,ma_aligned_btc2_vol,30,-20,30,1.0,1,9,264606,66.7,2.94,1.0
BITX,vix_falling_btc2,60,-25,60,3.0,1,16,258107,37.5,0.54,1.0
BITX,rsi_accel_btc2_vol,30,-20,30,2.0,1,14,253223,50.0,0.91,1.0
BITX,rsi7_80_btc2,30,-20,30,1.0,1,17,249717,41.2,1.47,1.0
CONL,triple_regime_all,30,-20,30,1.0,1,22,245172,40.9,1.12,1.0
TQQQ,btc2_qqq_strong_vol,50,-25,45,1.0,1,4,244975,75.0,6.13,1.0
SOXL,btc2_qqq_strong_vol,60,-25,60,3.0,1,6,239832,50.0,1.33,1.0
BITX,rsi_accel_btc2_vol,60,-25,60,1.0,1,12,239318,41.7,2.0,1.0
CONL,triple_regime_all,80,-25,90,1.0,1,12,238341,25.0,1.99,1.0
TQQQ,qqq_strong_macd,40,-20,30,1.0,1,20,237860,55.0,1.19,1.0
TSLL,rsi_accel_btc2_vol,50,-25,45,3.0,1,5,234054,60.0,1.56,1.0
BITX,rsi_accel_btc2_vol,50,-25,45,2.0,3,12,226720,25.0,-6.18,1.5
BITX,btc2_qqq_strong_vol,50,-25,45,1.0,1,12,222748,41.7,1.86,1.0
BITX,consec3_surge,60,-25,60,1.0,1,14,217162,28.6,1.55,1.0
TQQQ,di_cross_surge_btc2,50,-25,45,1.0,1,11,214887,54.5,1.96,1.0
TSLL,di_cross_surge_btc2,50,-25,45,1.0,1,17,214159,41.2,1.26,1.0
BITX,triple_regime_strong,50,-25,45,1.0,1,15,212492,46.7,1.42,1.0
TSLL,triple_regime_all,40,-20,30,2.0,1,18,207878,38.9,0.58,1.0
BITX,di_cross_surge_btc2,50,-25,45,3.0,3,17,205430,47.1,-1.17,2.12
TSLL,di_cross_surge_btc2,60,-25,60,3.0,1,16,184300,31.2,0.38,1.0
TQQQ,triple_regime_strong,30,-20,30,2.0,1,17,179505,64.7,0.53,1.0
TQQQ,triple_regime_strong,40,-20,30,2.0,1,17,179505,64.7,0.53,1.0
TQQQ,btc2_qqq_strong_vol,30,-20,30,1.0,1,4,174902,75.0,4.38,1.0
TQQQ,btc2_qqq_strong_vol,40,-20,30,1.0,1,4,174902,75.0,4.38,1.0
TQQQ,btc2_qqq_strong_vol,25,-20,30,1.0,1,4,174902,75.0,4.38,1.0
BITX,mstr5_btc2_qqq,80,-25,90,1.0,1,10,172857,30.0,1.73,1.0
