ticker,strategy,target,stop,hold,unit_mul,max_pyr,trailing,n,pnl,wr,avg,avg_layers
PTIR,ma_align5_btc2,40,-20,30,2.0,1,False,12,4371127,66.7,18.23,1.0
PTIR,bo10_vol_btc,50,-25,45,1.0,3,False,4,4367998,100.0,41.16,2.0
NVDL,ret3_strong_btc,40,-20,30,2.0,1,False,15,4367591,80.0,14.57,1.0
PTIR,ret5_surge_btc,40,-20,30,2.0,1,False,10,4367100,70.0,21.86,1.0
PTIR,bo10_macd_btc,40,-20,45,1.0,3,False,10,4354967,60.0,14.15,2.5
PTIR,rsi14_65_btc2,40,-20,45,1.0,3,False,9,4351311,66.7,20.03,2.0
PTIR,ret5_surge_btc,30,-20,30,1.0,2,False,11,4346390,72.7,19.52,1.55
IREN,bo10_btc1plus,40,-20,45,1.0,3,False,18,4338418,44.4,5.46,2.17
IREN,bo10_macd_btc,40,-20,45,1.0,3,False,18,4338418,44.4,5.46,2.17
IREN,surge_follow_btc,20,-10,10,1.5,1,False,53,4335539,56.6,5.46,1.0
PTIR,bo10_btc1plus,40,-20,30,2.0,1,False,12,4322769,75.0,18.03,1.0
CONL,rsi14_65_btc2,30,-20,30,1.5,2,False,17,4321673,41.2,2.25,1.53
IREN,ma_align5_btc2,30,-15,20,1.5,1,False,24,4319256,62.5,12.01,1.0
PTIR,surge_strong_btc2,30,-20,30,1.0,2,False,11,4292642,72.7,19.46,1.55
IREN,btc_ret3_5pct,30,-20,30,1.5,2,False,17,4291286,64.7,7.66,1.41
CONL,surge_follow_btc,50,-25,45,1.0,3,False,24,4290440,37.5,1.7,2.25
IREN,rsi_accel,20,-12,15,2.0,1,False,28,4289660,60.7,7.67,1.0
PTIR,bo10_macd_btc,30,-20,30,1.5,2,False,13,4286362,69.2,9.1,1.77
CONL,ma_align5_btc2,30,-20,30,2.0,1,False,24,4284738,54.2,8.94,1.0
IREN,ma_btc_ret7,30,-20,30,2.0,1,False,10,4280722,90.0,21.43,1.0
CONL,rsi_accel,40,-20,30,1.0,2,False,19,4278666,57.9,8.6,1.68
NVDL,bo10_macd_btc,30,-20,30,1.5,2,False,14,4270728,71.4,9.46,1.79
IREN,rsi7_hot_btc2,30,-20,30,1.0,2,False,16,4256135,68.8,12.67,1.94
PTIR,bo10_macd_btc,40,-20,30,2.0,1,False,12,4254830,75.0,17.75,1.0
NVDL,surge_follow_btc,30,-20,30,1.0,2,False,28,4251847,57.1,4.08,1.57
IREN,ma_align60_btc2,30,-20,30,2.0,1,False,14,4247893,64.3,15.19,1.0
CONL,ret5_surge_btc,50,-25,45,2.0,1,False,19,4233708,42.1,11.15,1.0
PTIR,dip_rsi_btc2,50,-25,45,2.0,1,False,4,4233279,75.0,52.97,1.0
NVDL,ma_align60_btc2,30,-20,30,2.0,1,False,13,4228443,76.9,16.28,1.0
NVDL,bo20_btc_strong,50,-25,45,2.0,1,False,7,4228066,71.4,30.23,1.0
PTIR,btc_ret3_5pct,40,-20,45,1.0,3,False,8,4223711,62.5,19.38,1.75
PTIR,bo5_btc2,40,-20,30,1.5,1,False,10,4223243,80.0,28.18,1.0
NVDL,bo5_btc2,30,-20,30,2.0,1,False,16,4221935,75.0,13.21,1.0
AMDL,ret3_strong_btc,30,-20,30,1.5,2,False,14,4218771,50.0,5.79,1.57
CONL,rsi7_hot_btc2,30,-20,30,2.0,1,False,22,4215733,54.5,9.59,1.0
IREN,rsi14_65_btc2,30,-15,20,1.5,1,False,21,4207898,66.7,13.37,1.0
IREN,consec3_btc2,20,-12,15,2.0,1,False,21,4205892,61.9,10.02,1.0
CONL,ma_align5_btc2,40,-20,30,1.5,1,False,21,4202260,52.4,13.35,1.0
IREN,ma_align60_btc2,30,-20,30,1.5,2,False,11,4202070,54.5,12.29,1.73
NVDL,rsi_accel,30,-20,30,1.5,2,False,21,4198172,57.1,4.7,1.57
PTIR,ret5_surge_btc,40,-20,30,1.0,2,False,10,4197513,60.0,17.59,1.6
CONL,consec2_vol_btc,40,-20,45,1.0,3,False,16,4186379,43.8,8.4,1.75
IREN,rsi_accel,30,-20,30,1.0,2,False,23,4181375,52.2,6.8,1.7
PTIR,consec3_btc2,40,-20,30,1.0,2,False,11,4173499,54.5,17.91,1.45
CONL,surge_strong_btc2,30,-20,30,2.0,1,False,25,4171283,48.0,8.35,1.0
IREN,surge_follow_btc,30,-15,20,1.5,1,False,41,4169536,53.7,6.79,1.0
IREN,surge_strong_btc2,50,-20,45,1.0,2,True,27,4169137,40.7,6.33,1.41
IREN,rsi7_hot_btc2,50,-25,45,1.0,3,False,12,4167069,50.0,7.44,2.25
NVDL,max_momentum,50,-25,45,2.0,1,False,6,4162638,83.3,34.72,1.0
PTIR,rsi_accel,30,-20,30,2.0,1,False,13,4160307,69.2,16.02,1.0
CONL,consec2_vol_btc,40,-20,30,1.5,1,False,17,4154291,52.9,16.31,1.0
PTIR,rsi14_65_btc2,40,-20,30,2.0,1,False,9,4150864,77.8,23.08,1.0
PTIR,surge_strong_btc2,20,-12,15,2.0,1,False,14,4149656,71.4,14.84,1.0
IREN,bo5_btc2,30,-20,30,1.0,2,False,16,4143467,62.5,12.47,1.62
NVDL,consec3_btc2,40,-20,45,1.0,3,False,13,4141734,69.2,14.72,1.85
PTIR,pullback_btc2,50,-25,45,2.0,1,False,7,4135964,85.7,29.57,1.0
NVDL,ma_align60_btc2,50,-25,45,2.0,1,False,9,4130956,66.7,22.97,1.0
NVDL,bo10_btc1plus,40,-20,30,2.0,1,False,14,4127906,78.6,14.76,1.0
NVDL,bo10_macd_btc,50,-25,45,2.0,1,False,12,4118082,66.7,17.18,1.0
NVDL,ma_align60_btc2,40,-20,30,1.0,2,False,12,4117897,83.3,17.04,1.58
CONL,ret5_surge_btc,50,-25,45,1.0,3,False,17,4111141,35.3,4.71,2.18
IREN,btc_all_green,40,-20,30,2.0,1,False,11,4106604,72.7,18.69,1.0
IREN,bo10_vol_btc,40,-20,30,2.0,1,False,12,4095496,58.3,17.08,1.0
IREN,rsi14_65_btc2,40,-20,30,1.5,1,False,17,4087022,58.8,16.04,1.0
IREN,btc_ret3_5pct,50,-20,45,1.0,2,True,20,4079101,40.0,10.56,1.35
PTIR,ma_btc_ret7,50,-25,45,1.0,3,False,7,4064605,57.1,16.72,1.71
PTIR,bo5_btc2,30,-20,30,2.0,1,False,10,4063474,80.0,20.34,1.0
CONL,rsi14_65_btc2,50,-25,45,2.0,1,False,15,4027354,46.7,13.44,1.0
CONL,rsi7_hot_btc2,30,-20,30,1.5,2,False,20,4025494,45.0,5.26,1.65
PTIR,ma_align5_btc2,20,-12,15,2.0,1,False,20,4024584,70.0,10.07,1.0
CONL,rsi_accel,30,-20,30,2.0,1,False,24,4022442,54.2,8.39,1.0
CONL,rsi_accel,40,-20,30,1.0,1,False,19,4013429,68.4,21.14,1.0
CONL,ret3_strong_btc,40,-20,30,1.0,2,False,30,4011661,40.0,3.86,1.6
CONL,ret5_surge_btc,40,-20,30,2.0,1,False,22,4008990,45.5,9.12,1.0
PTIR,ma_btc_ret7,30,-20,30,1.5,2,False,8,4007854,75.0,14.88,1.62
IREN,bo10_vol_btc,40,-20,30,1.0,2,False,12,4006611,58.3,13.27,1.5
PTIR,rsi_accel,40,-20,30,2.0,1,False,10,4002755,70.0,20.03,1.0
IREN,ma_align5_btc2,20,-12,15,2.0,1,False,28,3991653,60.7,7.14,1.0
PTIR,surge_strong_btc2,30,-15,20,1.5,1,False,13,3990675,76.9,20.49,1.0
PTIR,ma_align5_btc2,30,-20,30,2.0,1,False,13,3986424,69.2,15.35,1.0
IREN,ret3_strong_btc,30,-15,20,1.5,1,False,29,3977770,62.1,9.15,1.0
IREN,bo10_vol_btc,30,-20,30,1.0,2,False,12,3974782,66.7,14.7,1.5
PTIR,btc_ret3_8pct,50,-25,45,2.0,1,False,4,3965319,100.0,49.62,1.0
NVDL,ma_align5_btc2,40,-20,45,1.0,3,False,16,3957870,37.5,3.27,2.0
PTIR,surge_strong_btc2,40,-20,30,1.5,1,False,11,3951656,72.7,23.97,1.0
PTIR,dip_ma5_btc2,40,-20,30,1.5,1,False,10,3947450,70.0,26.34,1.0
PTIR,rsi_accel,20,-12,15,2.0,1,False,15,3932375,73.3,13.12,1.0
IREN,consec3_btc2,30,-15,20,1.5,1,False,18,3919877,72.2,14.53,1.0
CONL,pullback_btc2,40,-20,30,2.0,1,False,22,3905710,45.5,8.89,1.0
IREN,consec3_btc2,50,-25,45,1.0,1,False,13,3897416,84.6,30.01,1.0
PTIR,btc_all_green,40,-20,45,1.0,3,False,6,3893483,66.7,24.46,1.83
CONL,ret3_strong_btc,50,-25,45,1.0,3,False,21,3886574,33.3,1.5,2.43
IREN,bo5_btc2,40,-20,45,1.0,3,False,15,3876594,53.3,8.7,2.13
NVDL,consec2_vol_btc,30,-20,30,2.0,1,False,10,3874728,80.0,19.39,1.0
IREN,btc_ret3_5pct,40,-20,30,1.5,1,True,22,3868692,40.9,11.74,1.0
IREN,ma_btc_ret7,40,-20,30,2.0,1,False,10,3859399,80.0,19.32,1.0
PTIR,dip_ma5_btc2,30,-20,30,2.0,1,False,10,3846016,70.0,19.25,1.0
PTIR,rsi_accel,40,-20,30,1.0,2,False,10,3841852,70.0,17.79,1.8
NVDL,ret5_surge_btc,40,-20,45,1.0,3,False,10,3840760,60.0,8.85,1.9
IREN,consec2_vol_btc,20,-12,15,2.0,1,False,29,3838877,58.6,6.63,1.0
NVDL,ret3_strong_btc,40,-20,30,1.0,2,False,15,3831692,73.3,11.09,1.8
PTIR,surge_strong_btc2,40,-20,30,1.5,1,True,12,3829355,58.3,21.3,1.0
IREN,surge_strong_btc2,30,-20,30,1.5,2,False,22,3829092,50.0,3.77,1.36
NVDL,consec2_vol_btc,50,-25,45,2.0,1,False,8,3827981,87.5,23.95,1.0
AMDL,ma_align5_btc2,30,-20,30,1.5,2,False,12,3826534,50.0,7.26,1.58
NVDL,ma_align60_btc2,40,-20,30,1.5,1,False,12,3825483,83.3,21.27,1.0
NVDL,ret3_strong_btc,30,-20,30,1.0,2,False,15,3806233,80.0,11.01,1.8
IREN,ma_align60_btc2,40,-20,30,1.5,1,False,13,3804688,69.2,19.53,1.0
IREN,surge_strong_btc2,30,-20,30,2.0,1,False,22,3803536,54.5,8.65,1.0
CONL,rsi_accel,50,-25,45,1.0,1,False,16,3798390,62.5,23.76,1.0
NVDL,bo5_btc2,40,-20,30,2.0,1,False,15,3792548,66.7,12.65,1.0
IREN,btc_ret3_5pct,40,-20,30,1.0,2,False,16,3786936,62.5,10.04,1.44
IREN,rsi14_65_btc2,20,-12,15,2.0,1,False,22,3782916,59.1,8.61,1.0
IREN,bo10_vol_btc,40,-20,30,1.5,1,True,12,3782101,75.0,21.03,1.0
CONL,rsi_accel,40,-20,45,1.0,3,False,18,3780350,44.4,4.82,2.17
NVDL,bo10_vol_btc,50,-25,45,1.0,3,False,6,3769211,100.0,32.1,1.67
IREN,rsi7_hot_btc2,30,-15,20,1.5,1,False,19,3768753,68.4,13.24,1.0
CONL,rsi7_hot_btc2,40,-20,30,1.5,1,False,19,3761755,47.4,13.21,1.0
NVDL,surge_follow_btc,40,-20,30,1.0,2,False,28,3751936,53.6,2.9,1.57
IREN,bo5_btc2,50,-25,45,2.0,1,False,14,3749361,57.1,13.4,1.0
PTIR,rsi14_65_btc2,20,-12,15,2.0,1,False,14,3743433,78.6,13.38,1.0
IREN,btc_ret3_5pct,40,-20,30,1.5,1,False,17,3738220,70.6,14.67,1.0
NVDL,ma_align60_btc2,30,-20,30,1.0,2,False,13,3733227,76.9,13.37,1.62
NVDL,bo10_macd_btc,40,-20,30,2.0,1,False,14,3727917,78.6,13.33,1.0
PTIR,btc_ret3_5pct,50,-25,45,2.0,1,False,8,3724083,62.5,23.3,1.0
CONL,btc_ret3_8pct,40,-20,45,1.0,3,False,13,3723934,46.2,11.02,1.46
PTIR,bo10_btc1plus,40,-20,30,1.0,2,False,12,3707924,75.0,13.41,1.75
PTIR,btc_ret3_8pct,50,-25,45,1.0,3,False,4,3705094,100.0,50.04,1.75
CONL,bo10_macd_btc,20,-12,15,2.0,1,False,24,3702160,54.2,7.72,1.0
CONL,bo10_btc1plus,20,-12,15,2.0,1,False,24,3702160,54.2,7.72,1.0
IREN,ret5_surge_btc,40,-20,30,1.5,1,True,17,3698444,64.7,14.52,1.0
IREN,consec2_vol_btc,50,-25,45,1.0,1,False,15,3693285,73.3,24.65,1.0
NVDL,ret5_surge_btc,30,-20,30,1.5,2,False,13,3690287,61.5,7.47,1.46
IREN,ret3_strong_btc,50,-25,45,1.0,1,False,19,3688991,57.9,19.44,1.0
NVDL,consec2_vol_btc,40,-20,45,1.0,3,False,8,3664601,87.5,19.19,1.62
PTIR,surge_follow_btc,40,-20,30,1.5,1,False,14,3652516,71.4,17.41,1.0
CONL,bo20_btc_strong,50,-25,45,2.0,1,False,9,3648779,55.6,20.29,1.0
IREN,rsi7_hot_btc2,40,-20,30,1.5,1,True,17,3647642,58.8,14.32,1.0
IREN,ma_align60_btc2,40,-20,30,1.0,2,False,11,3641248,54.5,16.73,1.73
PTIR,rsi14_65_btc2,40,-20,30,1.0,2,False,9,3639832,77.8,24.18,1.56
PTIR,surge_follow_btc,20,-12,15,2.0,1,False,26,3636601,53.8,7.0,1.0
PTIR,bo10_macd_btc,40,-20,30,1.0,2,False,12,3634902,75.0,13.1,1.75
PTIR,bb_mid_btc2,50,-25,45,2.0,1,False,8,3633402,62.5,22.73,1.0
NVDL,bo20_btc_strong,40,-20,30,2.0,1,False,7,3631317,85.7,25.96,1.0
IREN,btc_all_green,40,-20,30,1.0,2,False,11,3630376,72.7,15.51,1.45
IREN,ret3_strong_btc,30,-20,30,1.0,1,False,25,3627170,64.0,14.52,1.0
NVDL,bo10_vol_btc,40,-20,45,1.0,3,False,6,3623166,100.0,27.3,1.83
PTIR,surge_strong_btc2,50,-25,45,1.0,1,False,9,3621962,77.8,40.28,1.0
CONL,consec2_vol_btc,20,-12,15,2.0,1,False,23,3620782,52.2,7.88,1.0
NVDL,bo10_vol_btc,40,-20,30,2.0,1,False,6,3618515,83.3,30.18,1.0
IREN,surge_follow_btc,20,-12,15,2.0,1,False,51,3612282,49.0,3.54,1.0
IREN,rsi_accel,25,-15,20,1.0,1,False,26,3607853,73.1,13.89,1.0
IREN,dip_ma5_btc2,50,-25,45,2.0,1,False,10,3598888,60.0,18.01,1.0
NVDL,bo10_btc1plus,40,-20,30,1.0,2,False,14,3598155,64.3,12.28,1.71
CONL,surge_follow_btc,40,-20,45,1.0,3,False,29,3597610,34.5,0.37,2.14
IREN,bo10_btc1plus,40,-20,30,1.5,1,False,20,3594940,55.0,12.0,1.0
IREN,bo10_macd_btc,40,-20,30,1.5,1,False,20,3594940,55.0,12.0,1.0
CONL,ret5_surge_btc,40,-20,30,1.0,2,False,22,3589728,40.9,4.87,1.68
NVDL,consec2_vol_btc,30,-20,30,1.5,2,False,9,3581395,88.9,17.63,1.44
NVDL,consec2_vol_btc,50,-25,45,1.0,3,False,8,3574504,87.5,18.82,1.62
IREN,surge_strong_btc2,40,-20,30,2.0,1,False,21,3571772,52.4,8.51,1.0
NVDL,btc_all_green,50,-25,45,2.0,1,False,10,3570750,60.0,17.87,1.0
NVDL,rsi14_65_btc2,30,-15,20,1.5,1,False,18,3570628,77.8,13.24,1.0
CONL,ma_btc_ret7,30,-20,30,1.5,2,False,16,3560223,50.0,4.78,1.62
IREN,surge_follow_btc,40,-20,30,1.0,1,False,31,3555264,58.1,11.48,1.0
IREN,consec2_vol_btc,40,-20,30,1.0,1,False,20,3553400,60.0,17.78,1.0
IREN,rsi7_hot_btc2,30,-20,30,1.0,1,False,19,3552262,73.7,18.71,1.0
CONL,surge_follow_btc,50,-25,45,2.0,1,False,23,3551832,43.5,7.73,1.0
CONL,btc_ret3_5pct,20,-12,15,2.0,1,False,28,3551354,53.6,6.35,1.0
IREN,consec3_btc2,40,-20,30,1.0,1,False,16,3545488,68.8,22.18,1.0
PTIR,consec2_vol_btc,50,-25,45,1.0,3,False,5,3541442,60.0,29.14,2.2
PTIR,ma_align5_btc2,40,-20,30,1.0,2,False,13,3520023,61.5,14.27,1.54
NVDL,ret3_strong_btc,50,-20,45,1.0,2,True,17,3517150,52.9,8.75,1.59
IREN,btc_ret3_5pct,50,-25,45,1.0,1,False,14,3511243,64.3,25.11,1.0
PTIR,dip_rsi_btc2,30,-20,30,1.5,2,False,4,3509032,75.0,36.15,1.25
IREN,surge_strong_btc2,50,-25,45,2.0,1,False,19,3508220,52.6,9.24,1.0
IREN,btc_all_green,50,-25,45,1.0,1,False,10,3505439,80.0,35.09,1.0
PTIR,consec3_btc2,20,-12,15,2.0,1,False,16,3503467,62.5,10.96,1.0
CONL,ultra_bull,50,-25,45,2.0,1,False,3,3499216,100.0,58.38,1.0
IREN,bo5_btc2,40,-20,30,1.5,1,True,19,3498839,57.9,12.29,1.0
IREN,rsi_accel,40,-20,30,1.0,1,False,23,3496805,56.5,15.22,1.0
PTIR,ma_btc_ret7,40,-20,45,1.0,3,False,7,3493015,57.1,14.73,1.71
CONL,btc_ret3_8pct,40,-20,30,1.0,2,False,13,3492127,46.2,11.86,1.38
PTIR,ret3_strong_btc,50,-20,45,1.0,2,True,18,3489502,44.4,7.63,1.56
CONL,pullback_btc2,50,-25,45,1.0,1,False,19,3485145,57.9,18.36,1.0
CONL,surge_follow_btc,40,-20,30,1.0,2,False,34,3484275,41.2,1.17,1.62
CONL,ret3_strong_btc,30,-20,30,1.0,2,False,31,3480818,41.9,2.91,1.61
NVDL,btc_all_green,40,-20,30,2.0,1,False,11,3472341,72.7,15.8,1.0
NVDL,ma_align5_btc2,40,-20,30,2.0,1,False,19,3471647,52.6,9.15,1.0
IREN,ret3_strong_btc,40,-20,30,1.0,1,False,25,3468465,56.0,13.89,1.0
IREN,max_momentum,50,-25,45,2.0,1,False,6,3456173,66.7,28.83,1.0
NVDL,rsi14_65_btc2,30,-20,30,1.0,2,False,16,3454268,62.5,8.11,1.56
NVDL,bo10_vol_btc,30,-20,30,1.5,2,False,6,3454197,83.3,20.92,1.67
CONL,surge_follow_btc,40,-20,30,1.5,1,False,32,3454080,50.0,7.2,1.0
IREN,ret5_surge_btc,50,-20,45,1.0,2,True,15,3450431,60.0,9.31,1.73
IREN,bo5_btc2,40,-20,30,1.0,1,False,17,3447900,64.7,20.3,1.0
PTIR,btc_all_green,30,-20,30,1.0,2,False,7,3443012,85.7,26.49,1.57
NVDL,rsi14_65_btc2,40,-20,30,2.0,1,False,16,3441264,56.2,10.76,1.0
NVDL,consec2_vol_btc,40,-20,30,2.0,1,False,9,3440839,77.8,19.13,1.0
CONL,ret3_strong_btc,50,-25,45,1.0,1,False,22,3438853,50.0,15.65,1.0
PTIR,btc_ret3_5pct,30,-20,30,1.0,2,False,9,3438314,77.8,20.35,1.44
CONL,btc_all_green,40,-20,45,1.0,3,False,18,3433255,33.3,1.52,1.61
PTIR,surge_follow_btc,40,-20,30,1.5,1,True,20,3426178,55.0,11.43,1.0
IREN,ma_align60_btc2,40,-20,30,1.5,1,True,16,3425003,50.0,14.29,1.0
IREN,ma_btc_ret7,40,-20,30,1.0,2,False,10,3424520,80.0,17.21,1.8
PTIR,bo5_btc2,40,-20,30,1.5,1,True,10,3419324,60.0,22.82,1.0
CONL,ret5_surge_btc,30,-20,30,1.0,2,False,22,3415604,40.9,4.48,1.68
CONL,btc_all_green,20,-12,15,2.0,1,False,23,3413665,56.5,7.43,1.0
NVDL,rsi14_65_btc2,30,-20,30,2.0,1,False,17,3411848,64.7,10.04,1.0
IREN,rsi14_65_btc2,20,-10,10,1.5,1,False,27,3401918,59.3,8.41,1.0
NVDL,rsi_accel,30,-20,30,2.0,1,False,21,3400938,66.7,8.11,1.0
PTIR,btc_ret3_8pct,30,-20,30,1.5,2,False,5,3391776,100.0,32.35,1.4
IREN,rsi_accel,50,-25,45,1.0,1,False,16,3390992,62.5,21.21,1.0
NVDL,ma_align5_btc2,40,-20,30,1.0,2,False,19,3390528,52.6,5.44,1.53
CONL,consec2_vol_btc,30,-20,30,1.5,2,False,19,3389972,42.1,6.55,1.37
IREN,bo10_btc1plus,20,-12,15,2.0,1,False,26,3382910,61.5,6.51,1.0
IREN,bo10_macd_btc,20,-12,15,2.0,1,False,26,3382910,61.5,6.51,1.0
NVDL,max_momentum,40,-20,30,2.0,1,False,6,3381404,83.3,28.21,1.0
NVDL,ultra_bull,50,-25,45,1.0,3,False,6,3380868,66.7,20.57,1.83
CONL,consec3_btc2,40,-20,30,1.5,1,False,20,3379097,50.0,11.27,1.0
PTIR,rsi7_hot_btc2,40,-20,30,1.5,1,False,11,3378800,63.6,20.5,1.0
IREN,ma_align5_btc2,30,-20,30,1.0,2,False,19,3373469,52.6,9.43,1.79
IREN,ma_align5_btc2,50,-25,45,1.0,1,False,13,3373042,76.9,25.97,1.0
PTIR,ret3_strong_btc,30,-20,30,2.0,1,False,16,3371519,62.5,10.55,1.0
NVDL,rsi7_hot_btc2,40,-20,30,2.0,1,False,19,3365447,57.9,8.87,1.0
IREN,dip_rsi_btc2,50,-25,45,2.0,1,False,9,3359606,66.7,18.68,1.0
PTIR,dip_ma5_btc2,50,-25,45,1.0,3,False,9,3359429,66.7,27.14,1.22
NVDL,btc_ret3_5pct,40,-20,30,2.0,1,False,15,3358852,66.7,11.21,1.0
PTIR,dip_ma5_btc2,30,-20,30,1.5,2,False,10,3358433,70.0,18.89,1.1
PTIR,ret3_strong_btc,40,-20,30,2.0,1,False,15,3357459,60.0,11.2,1.0
CONL,rsi14_65_btc2,40,-20,30,2.0,1,False,16,3355409,50.0,10.5,1.0
CONL,bo10_vol_btc,40,-20,30,1.5,1,False,12,3353920,58.3,18.65,1.0
NVDL,rsi_accel,50,-25,45,2.0,1,False,14,3348653,64.3,11.97,1.0
CONL,rsi14_65_btc2,40,-20,45,1.0,3,False,16,3332951,37.5,2.47,1.88
CONL,ma_align5_btc2,40,-20,45,1.0,3,False,19,3326725,36.8,3.17,2.16
NVDL,bo10_macd_btc,40,-20,30,1.0,2,False,14,3323479,64.3,10.99,1.71
IREN,rsi_accel,30,-20,30,1.0,1,False,25,3322514,68.0,13.3,1.0
NVDL,ret5_surge_btc,50,-25,45,2.0,1,False,9,3321808,66.7,18.47,1.0
IREN,btc_ret3_8pct,50,-25,45,2.0,1,False,9,3308992,55.6,18.4,1.0
NVDL,rsi14_65_btc2,40,-20,30,1.0,2,False,16,3308302,50.0,7.55,1.5
NVDL,ma_align60_btc2,50,-25,45,1.0,3,False,8,3307903,62.5,14.27,2.75
CONL,consec3_btc2,30,-15,20,1.5,1,False,22,3305706,45.5,10.03,1.0
PTIR,bb_mid_btc2,40,-20,30,2.0,1,False,9,3305450,66.7,18.38,1.0
NVDL,ultra_bull,40,-20,45,1.0,3,False,6,3303304,66.7,19.37,1.83
IREN,rsi7_hot_btc2,40,-20,45,1.0,3,False,15,3301190,53.3,8.75,2.2
CONL,consec3_btc2,30,-20,30,1.0,2,False,21,3296058,47.6,7.95,1.43
PTIR,btc_all_green,40,-20,30,2.0,1,False,6,3285726,83.3,27.41,1.0
IREN,ma_align60_btc2,30,-15,20,1.5,1,False,15,3282694,66.7,14.6,1.0
PTIR,ret3_strong_btc,20,-12,15,2.0,1,False,23,3281969,56.5,7.14,1.0
PTIR,btc_ret3_8pct,30,-20,30,2.0,1,False,5,3281137,100.0,32.84,1.0
PTIR,ma_align5_btc2,40,-20,30,1.5,1,False,12,3278346,66.7,18.23,1.0
PTIR,btc_ret3_5pct,40,-20,30,2.0,1,False,8,3276331,75.0,20.5,1.0
NVDL,ret3_strong_btc,40,-20,30,1.5,1,False,15,3275693,80.0,14.57,1.0
PTIR,ret5_surge_btc,40,-20,30,1.5,1,False,10,3275325,70.0,21.86,1.0
PTIR,rsi14_65_btc2,30,-20,30,1.0,2,False,10,3274652,70.0,19.38,1.6
CONL,ma_align60_btc2,20,-12,15,2.0,1,False,16,3273158,62.5,10.24,1.0
NVDL,btc_all_green,30,-20,30,2.0,1,False,12,3271868,83.3,13.65,1.0
IREN,ma_align5_btc2,40,-20,30,1.0,1,False,20,3268723,65.0,16.36,1.0
CONL,ma_align60_btc2,30,-20,30,1.0,2,False,11,3266936,63.6,9.19,1.64
PTIR,consec2_vol_btc,50,-25,45,2.0,1,False,5,3256487,80.0,32.6,1.0
IREN,bo5_btc2,50,-20,45,1.0,2,True,17,3255678,52.9,7.68,1.65
IREN,ret5_surge_btc,20,-12,15,2.0,1,False,19,3251880,63.2,8.57,1.0
PTIR,btc_all_green,50,-25,45,2.0,1,False,6,3248282,66.7,27.1,1.0
PTIR,bo10_btc1plus,40,-20,30,1.5,1,False,12,3242077,75.0,18.03,1.0
PTIR,dip_rsi_btc2,40,-20,30,2.0,1,False,4,3220955,75.0,40.3,1.0
CONL,surge_follow_btc,30,-20,30,1.0,1,False,35,3220446,54.3,9.21,1.0
IREN,ret5_surge_btc,40,-20,30,1.0,1,False,16,3214680,62.5,20.11,1.0
NVDL,btc_all_green,30,-20,30,1.5,2,False,12,3207910,83.3,11.95,1.42
NVDL,surge_follow_btc,40,-20,30,2.0,1,False,28,3206888,60.7,5.73,1.0
NVDL,bo5_btc2,30,-20,30,1.5,2,False,15,3203835,66.7,7.79,1.67
IREN,rsi7_hot_btc2,50,-20,45,1.0,2,True,15,3202210,53.3,9.71,1.87
PTIR,ret3_strong_btc,30,-20,30,1.0,2,False,16,3191928,62.5,9.11,1.69
NVDL,rsi14_65_btc2,50,-25,45,2.0,1,False,13,3191480,53.8,12.29,1.0
PTIR,bo10_macd_btc,40,-20,30,1.5,1,False,12,3191123,75.0,17.75,1.0
PTIR,btc_all_green,30,-20,30,2.0,1,False,7,3183308,85.7,22.76,1.0
NVDL,surge_follow_btc,50,-25,45,2.0,1,False,21,3176247,47.6,7.57,1.0
PTIR,dip_ma5_btc2,40,-20,30,1.0,2,False,10,3175538,70.0,25.93,1.1
IREN,ma_btc_ret7,30,-20,30,1.0,2,False,10,3172428,90.0,17.81,1.8
IREN,btc_ret3_5pct,30,-20,30,2.0,1,False,19,3171142,63.2,8.35,1.0
CONL,consec3_btc2,40,-20,30,1.0,2,False,20,3170434,45.0,8.11,1.5
IREN,rsi7_hot_btc2,20,-10,10,1.5,1,False,23,3167860,69.6,9.19,1.0
PTIR,btc_ret3_5pct,30,-20,30,2.0,1,False,9,3167520,77.8,17.61,1.0
IREN,ma_align5_btc2,30,-20,30,1.0,1,False,21,3165532,66.7,15.09,1.0
CONL,dip_ma5_btc2,20,-12,15,2.0,1,False,11,3164433,63.6,14.4,1.0
PTIR,bb_mid_btc2,30,-20,30,1.5,2,False,9,3163993,66.7,15.83,1.33
CONL,btc_ret3_5pct,30,-20,30,1.5,2,False,21,3162372,42.9,1.13,1.48
CONL,bb_mid_btc2,30,-20,30,2.0,1,False,16,3159568,50.0,9.88,1.0
PTIR,consec3_btc2,30,-20,30,1.0,2,False,12,3157471,58.3,14.54,1.42
NVDL,consec3_btc2,40,-20,30,2.0,1,False,15,3155929,73.3,10.53,1.0
CONL,pullback_btc2,50,-25,45,1.0,3,False,19,3154471,52.6,11.93,1.26
CONL,consec2_vol_btc,40,-20,30,1.0,2,False,17,3152045,41.2,8.12,1.47
AMDL,rsi14_65_btc2,50,-25,45,1.0,3,False,9,3146482,44.4,3.28,2.0
NVDL,ma_align60_btc2,30,-15,20,1.5,1,False,14,3143479,71.4,14.98,1.0
PTIR,bo5_btc2,50,-20,45,1.0,2,True,10,3135669,60.0,13.77,1.5
PTIR,surge_follow_btc,25,-15,20,1.0,1,False,20,3130743,75.0,15.67,1.0
IREN,btc_all_green,30,-20,30,1.0,2,False,11,3128366,72.7,14.8,1.36
