ticker,strategy,target,stop,hold,unit_mul,n,pnl,wr,avg
AMDL,vcp_breakout_btc1,40,-20,30,2.0,7,2538829,57.1,18.15
AMDL,vcp_breakout_btc2,40,-20,30,2.0,7,2538829,57.1,18.15
NVDL,gap_up_btc2,30,-15,20,3.0,29,2538167,48.3,2.92
PTIR,nr5_bo_btc1_rsi,40,-20,45,3.0,4,2534265,75.0,21.14
PTIR,nr5_bo_btc1_rsi,50,-20,45,3.0,4,2534265,75.0,21.14
PTIR,hh_hl_ma_btc2,60,-25,60,1.0,9,2532643,66.7,28.17
PTIR,bounce_btc2,50,-25,45,1.0,7,2531703,85.7,36.2
IREN,vcp_engulf_btc2,50,-20,45,2.0,6,2531487,66.7,21.12
NVDL,hh_hl_ma_btc2,60,-25,60,2.0,13,2528874,53.8,9.74
CONL,inside_bar_bo_btc1,25,-15,20,3.0,9,2526891,55.6,9.37
CONL,vcp_breakout_btc2,25,-20,30,3.0,9,2526359,55.6,9.37
CONL,gap_hh_hl_btc2,25,-15,20,2.0,26,2525520,50.0,4.86
AMDL,gap_up3_vol_btc,40,-20,30,3.0,8,2524849,50.0,10.53
IREN,doji_escape_btc_rsi,50,-20,45,2.0,5,2522844,80.0,25.25
IREN,gap_fill_up_btc2,20,-15,20,3.0,22,2522483,50.0,3.83
NVDL,hh_hl_btc2,25,-15,20,2.0,24,2517662,54.2,5.25
PTIR,engulf_btc2,15,-20,30,2.0,5,2516318,100.0,25.19
NVDL,hh_hl_ma_btc2,20,-15,20,3.0,24,2513096,50.0,3.49
IREN,vcp_breakout_vol,60,-25,60,2.0,5,2511443,60.0,25.14
NVDL,vcp_breakout_btc1,25,-20,30,3.0,13,2511378,53.8,6.45
PTIR,gap_fill_up_btc2,30,-20,30,2.0,11,2508947,63.6,11.42
CONL,ma20_pull_btc2,50,-25,45,3.0,10,2506200,40.0,8.36
AMDL,nr5_bo_btc1_rsi,30,-15,20,2.0,6,2505044,83.3,20.9
IREN,hh_hl_btc2,20,-20,30,1.0,25,2501391,68.0,10.02
CONL,hh_hl_btc2,50,-25,45,1.0,21,2499112,47.6,11.91
IREN,gap_up3_btc1,20,-20,30,1.0,30,2497209,66.7,8.33
CONL,hh_hl_btc2,30,-20,45,1.0,28,2495735,50.0,8.92
IREN,engulf_btc2,20,-20,30,3.0,10,2495428,60.0,8.33
CONL,inside_bar_bo_btc1,20,-15,20,3.0,10,2492742,60.0,8.32
CONL,bounce_btc1_rsi,25,-20,30,1.0,26,2489313,53.8,9.58
PTIR,gap_up3_btc1,20,-15,20,1.0,15,2488878,80.0,16.61
AMDL,ma10_pull_vol,30,-20,45,3.0,5,2488762,80.0,16.61
IREN,ma10_pull_vol,30,-20,45,1.0,10,2487532,80.0,24.9
CONL,hh_hl_rsi_btc,50,-20,45,1.0,22,2487436,45.5,11.32
CONL,inside_bar_rsi_vol,25,-15,20,3.0,7,2487387,57.1,11.86
IREN,hammer_btc2,30,-20,30,3.0,5,2485313,80.0,16.59
MSTU,hh_hl_ma_btc2,30,-15,20,3.0,13,2483636,46.2,6.37
AMDL,hh_hl_rsi_btc,25,-15,20,3.0,17,2481125,47.1,4.87
AMDL,hh_hl_rsi_btc,30,-20,30,3.0,15,2478614,40.0,5.51
CONL,vcp_squeeze_bo,30,-15,20,1.0,15,2478348,66.7,16.54
NVDL,ma20_pull_btc2,50,-25,45,3.0,9,2477102,55.6,9.18
MSTU,vcp_squeeze_bo,40,-20,45,2.0,6,2473499,50.0,20.63
PTIR,vcp_squeeze_bo,30,-20,45,1.0,9,2471545,88.9,27.49
CONL,bounce_btc2,60,-25,60,1.0,16,2466545,43.8,15.43
AMDL,hh_hl_ma_btc2,30,-20,45,2.0,13,2463818,53.8,9.49
NVDL,gap_up3_btc1,20,-20,30,2.0,26,2463070,65.4,4.74
CONL,engulf_btc2,50,-25,45,3.0,3,2460043,66.7,27.36
AMDL,ma10_pull_btc2,30,-15,20,2.0,8,2459121,62.5,15.38
AMDL,ma10_pull_btc2,60,-25,60,2.0,7,2459039,42.9,17.58
PTIR,ma10_pull_vol,30,-15,20,3.0,5,2457010,60.0,16.4
PTIR,ma10_pull_vol,25,-15,20,3.0,5,2457010,60.0,16.4
PTIR,gap_hh_hl_btc2,15,-20,30,2.0,11,2456712,81.8,11.18
NVDL,vcp_squeeze_bo,30,-20,45,1.0,16,2454908,68.8,15.36
PTIR,bounce_btc1_rsi,30,-20,45,1.0,10,2453351,80.0,24.56
NVDL,nr5_bo_btc1_rsi,60,-25,60,2.0,6,2450064,66.7,20.44
NVDL,hh_hl_btc2,50,-25,45,1.0,17,2448934,52.9,14.42
PTIR,vcp_squeeze_bo,50,-20,45,1.0,8,2448465,75.0,30.64
IREN,vcp_squeeze_bo,20,-15,20,1.0,20,2447595,65.0,12.25
NVDL,vcp_breakout_btc1,30,-15,20,2.0,13,2446216,53.8,9.42
NVDL,gap_up_btc2,50,-20,45,2.0,18,2442806,44.4,6.79
IREN,gap_up3_btc1,25,-20,30,1.0,29,2439815,62.1,8.42
NVDL,engulf_btc2,40,-20,45,3.0,4,2439271,75.0,20.35
NVDL,gap_hh_hl_btc2,25,-15,20,2.0,16,2436161,56.2,7.62
CONL,hh_hl_rsi_btc,40,-20,30,1.0,26,2435164,46.2,9.38
IREN,ma10_pull_btc2,15,-20,30,3.0,14,2433844,64.3,5.8
AMDL,bounce_btc2,40,-20,30,3.0,11,2432048,45.5,7.38
PTIR,engulf_btc2,25,-15,20,2.0,5,2432027,100.0,24.34
IREN,vcp_breakout_btc1,25,-15,20,3.0,16,2431114,50.0,5.07
PTIR,hammer_btc2,50,-25,45,2.0,5,2427673,80.0,24.3
PTIR,bounce_btc2,15,-20,30,2.0,10,2426832,80.0,12.15
IREN,vcp_engulf_btc2,50,-25,45,2.0,6,2426166,66.7,20.24
PTIR,hh_hl_btc2,30,-20,30,1.0,12,2425025,75.0,20.23
IREN,inside_bar_rsi_vol,50,-20,45,2.0,7,2424984,57.1,17.34
NVDL,gap_hh_hl_btc2,50,-25,45,2.0,13,2423394,46.2,9.33
CONL,hh_hl_rsi_btc,50,-25,45,1.0,21,2423260,47.6,11.55
IREN,hh_hl_ma_btc2,15,-20,30,1.0,28,2420819,75.0,8.65
IREN,gap_up3_btc1,30,-15,20,2.0,34,2418347,44.1,3.56
AMDL,nr5_bo_btc1_rsi,40,-20,45,3.0,5,2414427,60.0,16.11
IREN,nr5_bo_btc1_rsi,25,-20,30,2.0,8,2409441,75.0,15.07
CONL,inside_bar_bo_btc1,30,-15,20,2.0,8,2407710,62.5,15.06
IREN,inside_bar_bo_btc1,40,-20,45,3.0,5,2406664,60.0,16.06
CONL,ma10_pull_vol,20,-15,20,2.0,11,2404229,63.6,10.94
PTIR,hammer_btc2,20,-15,20,3.0,5,2403373,80.0,16.04
PTIR,hammer_btc2,20,-20,30,3.0,5,2403373,80.0,16.04
IREN,gap_up3_btc1,30,-20,30,1.0,28,2402182,57.1,8.59
CONL,gap_up3_btc1,25,-20,30,2.0,37,2401120,45.9,3.25
CONL,inside_bar_rsi_vol,30,-20,30,3.0,7,2400736,57.1,11.44
IREN,near_52w_btc2,40,-20,45,2.0,3,2400333,100.0,40.05
IREN,hammer_btc2,30,-20,45,2.0,5,2397393,80.0,24.0
AMDL,gap_up3_vol_btc,15,-20,30,3.0,9,2396248,55.6,8.88
PTIR,hammer_btc2,25,-20,30,3.0,5,2395008,80.0,15.98
CONL,ma10_pull_vol,50,-25,45,2.0,11,2393562,45.5,10.89
PTIR,gap_up3_btc1,40,-20,45,1.0,10,2388622,70.0,23.91
IREN,ma10_pull_vol,30,-20,30,1.0,10,2387785,80.0,23.9
IREN,break_52w_btc2,25,-15,20,3.0,3,2385901,100.0,26.54
CONL,engulf_btc2,30,-15,20,3.0,4,2385862,75.0,19.9
IREN,near_52w_btc2,30,-20,45,3.0,4,2385419,75.0,19.9
NVDL,engulf_btc2,50,-25,45,3.0,4,2383539,75.0,19.88
NVDL,engulf_btc2,50,-20,45,3.0,4,2383539,75.0,19.88
AMDL,gap_up3_vol_btc,20,-15,20,3.0,11,2381460,63.6,7.22
IREN,gap_up3_vol_btc,20,-20,30,1.0,23,2381195,65.2,10.36
NVDL,nr5_bo_btc2,30,-20,45,3.0,7,2380356,42.9,11.35
AMDL,ma10_pull_btc2,25,-15,20,2.0,8,2379787,62.5,14.89
IREN,break_52w_vol_btc,60,-25,60,2.0,3,2379464,66.7,39.7
IREN,break_52w_btc2,60,-25,60,2.0,3,2379464,66.7,39.7
AMDL,ma20_pull_btc2,60,-25,60,3.0,7,2377331,42.9,11.33
CONL,vcp_squeeze_bo,40,-20,45,1.0,13,2377257,61.5,18.3
PTIR,vcp_breakout_btc2,25,-20,30,2.0,8,2376336,62.5,14.87
PTIR,nr5_bo_btc2,60,-25,60,3.0,3,2376041,66.7,26.43
PTIR,nr5_bo_btc1_rsi,60,-25,60,3.0,3,2376041,66.7,26.43
CONL,vcp_squeeze_bo,30,-20,30,1.0,15,2375839,66.7,15.85
AMDL,nr5_bo_btc1_rsi,25,-15,20,2.0,6,2374591,83.3,19.81
IREN,nr5_bo_btc1_rsi,60,-25,60,1.0,7,2372642,71.4,33.93
PTIR,doji_escape_btc_rsi,30,-15,20,2.0,4,2372262,100.0,29.68
IREN,hh_hl_btc2,15,-20,30,1.0,29,2372240,72.4,8.19
PTIR,vcp_squeeze_bo,50,-25,45,1.0,8,2371820,75.0,29.68
PTIR,vcp_squeeze_bo,40,-20,45,1.0,8,2371124,87.5,29.67
CONL,nr5_bo_btc2,50,-25,45,2.0,7,2368545,57.1,16.94
CONL,gap_fill_up_btc2,30,-20,30,2.0,22,2362017,45.5,5.37
AMDL,bounce_btc1_rsi,30,-20,30,2.0,12,2361975,58.3,9.85
AMDL,ma10_pull_btc2,40,-20,45,2.0,8,2360296,62.5,14.77
IREN,bounce_btc1_rsi,25,-15,20,1.0,24,2359795,58.3,9.84
IREN,doji_escape_btc2,60,-25,60,2.0,4,2356761,50.0,29.49
IREN,gap_up3_vol_btc,20,-15,20,2.0,25,2356638,56.0,4.72
IREN,vcp_breakout_vol,50,-25,45,2.0,5,2356483,60.0,23.59
CONL,doji_escape_btc2,15,-20,30,3.0,4,2355790,100.0,19.65
PTIR,nr5_bo_btc1_rsi,30,-20,45,2.0,4,2355388,100.0,29.47
IREN,vcp_engulf_btc2,25,-20,30,3.0,6,2353901,66.7,13.09
CONL,vcp_squeeze_bo,25,-15,20,1.0,15,2353329,66.7,15.7
CONL,ma10_pull_vol,30,-20,45,2.0,11,2349854,54.5,10.69
AMDL,gap_up3_btc1,15,-20,30,3.0,20,2349827,50.0,3.92
CONL,bounce_btc2,30,-15,20,2.0,23,2348650,47.8,5.11
PTIR,engulf_btc2,30,-15,20,2.0,4,2346868,100.0,29.37
CONL,engulf_btc2,20,-15,20,2.0,4,2346398,100.0,29.36
IREN,hh_hl_btc2,30,-15,20,1.0,24,2345031,58.3,9.78
AMDL,vcp_breakout_btc1,30,-20,30,2.0,7,2344707,57.1,16.76
AMDL,vcp_breakout_btc2,30,-20,30,2.0,7,2344707,57.1,16.76
IREN,engulf_btc2,30,-20,30,2.0,10,2342060,60.0,11.72
NVDL,vcp_squeeze_bo,15,-20,30,1.0,23,2342040,78.3,10.19
IREN,gap_fill_up_btc2,30,-15,20,2.0,20,2340207,45.0,5.86
PTIR,bounce_btc2,60,-25,60,1.0,6,2335532,66.7,38.96
NVDL,bounce_btc2,30,-20,45,2.0,11,2334455,63.6,10.62
PTIR,gap_fill_up_btc2,25,-20,30,2.0,11,2333010,63.6,10.62
PTIR,hh_hl_ma_btc2,30,-20,30,1.0,12,2332076,75.0,19.45
PTIR,ma10_pull_btc2,30,-20,30,1.0,8,2331742,87.5,29.18
NVDL,doji_escape_btc_rsi,40,-20,30,3.0,3,2331177,100.0,25.93
NVDL,vcp_breakout_btc1,25,-15,20,2.0,14,2331156,50.0,8.33
NVDL,gap_up3_btc1,20,-15,20,2.0,29,2329253,55.2,4.02
AMDL,vcp_breakout_btc1,15,-20,30,3.0,7,2327348,71.4,11.09
AMDL,vcp_breakout_btc2,15,-20,30,3.0,7,2327348,71.4,11.09
PTIR,gap_up3_vol_btc,40,-20,30,3.0,4,2327307,50.0,19.41
IREN,gap_fill_up_btc2,25,-20,30,1.0,16,2325248,75.0,14.55
PTIR,gap_up_btc2,20,-20,30,1.0,14,2322937,78.6,16.61
CONL,ma20_pull_btc2,30,-20,45,3.0,10,2322920,40.0,7.75
NVDL,gap_up3_vol_btc,50,-25,45,3.0,10,2315771,60.0,7.73
IREN,hh_hl_btc2,25,-20,30,1.0,23,2315376,60.9,10.08
PTIR,gap_up_btc2,40,-20,30,1.0,11,2314586,72.7,21.06
CONL,inside_bar_rsi_vol,40,-20,45,3.0,6,2313666,50.0,12.87
IREN,gap_fill_up_btc2,40,-20,30,1.0,15,2310073,66.7,15.42
CONL,doji_escape_btc2,50,-25,45,3.0,4,2309462,50.0,19.26
NVDL,gap_up3_vol_btc,30,-20,30,3.0,12,2308927,58.3,6.42
CONL,doji_escape_btc2,40,-20,45,3.0,4,2307246,50.0,19.25
CONL,doji_escape_btc2,40,-20,30,3.0,4,2307246,50.0,19.25
IREN,gap_up_btc2,30,-20,30,1.0,26,2306078,57.7,8.88
CONL,bounce_btc1_rsi,60,-25,60,1.0,17,2304499,41.2,13.57
MSTU,vcp_squeeze_bo,40,-20,30,2.0,6,2301604,50.0,19.2
CONL,ma20_pull_btc2,50,-20,45,2.0,10,2300837,40.0,11.52
IREN,near_52w_btc2,60,-25,60,2.0,3,2300053,66.7,38.37
CONL,bounce_btc2,30,-20,30,1.0,21,2299938,47.6,10.96
IREN,ma20_pull_btc2,40,-20,30,1.0,11,2299203,63.6,20.92
NVDL,gap_up3_vol_btc,15,-20,30,3.0,14,2297838,64.3,5.48
NVDL,gap_up_btc2,20,-15,20,2.0,29,2296287,55.2,3.96
MSTU,gap_hh_hl_btc2,25,-15,20,3.0,14,2295508,50.0,5.47
IREN,engulf_btc2,60,-25,60,1.0,10,2294420,60.0,22.97
CONL,inside_bar_bo_btc1,30,-20,45,3.0,7,2293455,57.1,10.93
IREN,ma20_pull_btc2,50,-20,45,1.0,11,2293420,63.6,20.87
IREN,break_52w_btc2,40,-20,45,2.0,3,2291643,100.0,38.23
CONL,gap_up3_vol_btc,50,-25,45,1.0,17,2289648,47.1,13.48
IREN,ma20_pull_btc2,30,-20,45,1.0,11,2289453,72.7,20.83
IREN,vcp_breakout_btc1,40,-20,30,1.0,15,2288246,60.0,15.27
CONL,gap_hh_hl_btc2,50,-25,45,1.0,19,2287495,47.4,12.05
IREN,ma10_pull_vol,25,-20,30,1.0,10,2286438,80.0,22.89
IREN,doji_escape_btc_rsi,30,-20,45,2.0,5,2285602,80.0,22.88
AMDL,inside_bar_bo_btc1,15,-20,30,3.0,4,2283268,100.0,19.05
IREN,engulf_btc2,30,-20,45,2.0,10,2282559,60.0,11.42
NVDL,gap_hh_hl_btc2,40,-20,45,2.0,13,2278459,46.2,8.77
IREN,break_52w_btc2,30,-20,30,3.0,3,2277804,66.7,25.33
CONL,hh_hl_ma_btc2,20,-15,20,1.0,31,2276872,54.8,7.35
CONL,vcp_breakout_btc1,20,-20,30,2.0,11,2274387,63.6,10.35
IREN,hh_hl_ma_btc2,30,-15,20,1.0,24,2273956,58.3,9.48
PTIR,gap_fill_up_btc2,50,-20,45,1.0,9,2272216,55.6,25.27
IREN,doji_escape_btc_rsi,30,-15,20,2.0,6,2271684,83.3,18.95
NVDL,gap_up_btc2,40,-20,45,2.0,18,2267554,44.4,6.31
NVDL,hh_hl_btc2,50,-20,45,1.0,18,2266923,50.0,12.61
IREN,nr5_bo_btc2,20,-20,30,2.0,8,2265427,87.5,14.17
IREN,vcp_breakout_btc1,40,-20,45,1.0,14,2264758,57.1,16.19
PTIR,bounce_btc1_rsi,50,-20,45,1.0,8,2264381,75.0,28.33
CONL,ma10_pull_btc2,30,-20,45,2.0,15,2263274,46.7,7.55
CONL,hh_hl_ma_btc2,20,-20,30,1.0,30,2261979,60.0,7.55
IREN,vcp_breakout_btc1,50,-25,45,1.0,13,2261971,61.5,17.42
IREN,hammer_btc2,25,-20,30,3.0,5,2257155,80.0,15.06
NVDL,vcp_breakout_btc2,25,-15,20,2.0,11,2257017,54.5,10.27
CONL,ma20_pull_btc2,40,-20,30,3.0,10,2251852,50.0,7.51
CONL,ma20_pull_btc2,30,-20,30,3.0,10,2251852,50.0,7.51
CONL,vcp_breakout_btc2,30,-20,45,3.0,9,2250457,44.4,8.34
CONL,vcp_breakout_btc2,30,-20,30,3.0,9,2250457,44.4,8.34
PTIR,hh_hl_btc2,20,-15,20,1.0,16,2249131,75.0,14.07
PTIR,vcp_squeeze_bo,15,-20,30,1.0,13,2246145,92.3,17.3
CONL,hh_hl_ma_btc2,30,-15,20,2.0,25,2245752,48.0,4.5
PTIR,hh_hl_rsi_btc,50,-20,45,1.0,12,2244001,58.3,18.72
PTIR,bounce_btc1_rsi,50,-25,45,1.0,8,2241066,75.0,28.04
NVDL,vcp_breakout_btc2,25,-20,30,2.0,11,2240154,54.5,10.19
IREN,inside_bar_bo_btc1,15,-20,30,2.0,6,2238344,83.3,18.67
AMDL,ma10_pull_vol,50,-20,45,3.0,5,2237303,60.0,14.93
IREN,bounce_btc2,25,-15,20,1.0,21,2237076,61.9,10.66
PTIR,gap_up3_vol_btc,30,-15,20,2.0,5,2237024,80.0,22.39
IREN,inside_bar_bo_btc1,50,-25,45,3.0,5,2236764,60.0,14.93
IREN,inside_bar_rsi_vol,40,-20,30,3.0,7,2235355,42.9,10.66
CONL,hh_hl_rsi_btc,30,-20,30,1.0,28,2234324,50.0,7.99
CONL,ma10_pull_btc2,20,-15,20,2.0,16,2234292,56.2,6.99
CONL,gap_up3_btc1,50,-20,45,2.0,24,2232737,37.5,4.66
PTIR,doji_escape_btc2,50,-25,45,1.0,4,2231797,100.0,55.85
PTIR,doji_escape_btc2,50,-20,45,1.0,4,2231797,100.0,55.85
NVDL,gap_up_btc2,50,-25,45,2.0,18,2231388,44.4,6.2
CONL,ma10_pull_vol,40,-20,30,2.0,11,2230222,45.5,10.15
PTIR,hh_hl_rsi_btc,25,-15,20,2.0,18,2230210,55.6,6.2
PTIR,vcp_breakout_btc2,15,-20,30,2.0,9,2228215,77.8,12.39
NVDL,vcp_breakout_btc1,20,-15,20,3.0,14,2227753,50.0,5.31
IREN,inside_bar_rsi_vol,40,-20,45,2.0,7,2224960,57.1,15.91
NVDL,hammer_btc2,40,-20,30,3.0,4,2223042,75.0,18.54
NVDL,engulf_btc2,30,-20,45,3.0,4,2222974,75.0,18.54
PTIR,gap_fill_up_btc2,20,-15,20,1.0,12,2220520,83.3,18.52
IREN,nr5_bo_btc2,20,-15,20,2.0,10,2219403,70.0,11.11
IREN,gap_hh_hl_btc2,40,-20,45,1.0,16,2219155,56.2,13.88
CONL,engulf_btc2,25,-15,20,3.0,4,2218458,75.0,18.51
IREN,gap_up3_vol_btc,40,-20,45,1.0,14,2216325,57.1,15.85
IREN,vcp_breakout_vol,20,-15,20,3.0,6,2215351,66.7,12.32
IREN,gap_up3_vol_btc,25,-20,30,1.0,19,2211920,63.2,11.65
AMDL,inside_bar_rsi_vol,20,-20,30,3.0,3,2211782,100.0,24.6
CONL,hh_hl_rsi_btc,30,-15,20,3.0,31,2211455,45.2,2.38
CONL,hh_hl_btc2,15,-20,30,2.0,36,2210459,58.3,3.07
NVDL,hh_hl_rsi_btc,15,-20,30,1.0,28,2210276,78.6,7.9
IREN,vcp_breakout_btc2,20,-15,20,3.0,11,2210128,54.5,6.7
PTIR,gap_up_btc2,20,-15,20,1.0,14,2209066,71.4,15.79
CONL,inside_bar_bo_btc1,30,-20,30,3.0,8,2202870,62.5,9.19
NVDL,hh_hl_btc2,15,-20,30,1.0,28,2202342,78.6,7.87
IREN,doji_escape_btc2,40,-20,45,2.0,4,2201501,75.0,27.55
NVDL,vcp_squeeze_bo,20,-15,20,1.0,23,2200989,69.6,9.58
IREN,inside_bar_rsi_vol,15,-20,30,2.0,8,2197052,75.0,13.75
CONL,gap_up3_btc1,50,-25,45,2.0,22,2195469,40.9,4.99
PTIR,gap_up_btc2,30,-20,45,2.0,12,2194773,58.3,9.15
CONL,gap_up_btc2,30,-20,30,1.0,30,2194524,46.7,7.32
CONL,vcp_squeeze_bo,40,-20,30,1.0,13,2194116,61.5,16.89
IREN,gap_up3_vol_btc,30,-15,20,2.0,23,2191458,52.2,4.77
PTIR,gap_up3_btc1,15,-20,30,1.0,18,2188258,83.3,12.17
CONL,hh_hl_btc2,25,-15,20,2.0,32,2187230,43.8,3.42
CONL,gap_up3_btc1,30,-20,45,1.0,37,2186913,45.9,5.92
AMDL,bounce_btc2,15,-20,30,3.0,13,2186680,61.5,5.61
IREN,gap_fill_up_btc2,20,-20,30,1.0,19,2183642,73.7,11.5
IREN,nr5_bo_btc2,40,-20,30,1.0,8,2183388,87.5,27.32
CONL,gap_up3_btc1,40,-20,30,1.0,31,2182802,45.2,7.05
PTIR,gap_up3_vol_btc,15,-20,30,2.0,6,2181411,100.0,18.2
AMDL,gap_up_btc2,30,-20,30,3.0,17,2179520,47.1,4.28
PTIR,bounce_btc2,50,-20,45,1.0,7,2172543,71.4,31.07
IREN,hammer_btc2,40,-20,45,2.0,4,2171907,75.0,27.18
IREN,break_52w_btc2,40,-20,30,3.0,3,2170302,66.7,24.14
AMDL,nr5_bo_btc1_rsi,20,-20,30,2.0,6,2169182,83.3,18.09
AMDL,nr5_bo_btc1_rsi,30,-20,30,2.0,6,2169036,66.7,18.09
CONL,gap_fill_up_btc2,30,-20,45,2.0,22,2168322,45.5,4.93
NVDL,vcp_breakout_btc2,20,-15,20,3.0,11,2167800,54.5,6.58
NVDL,ma10_pull_btc2,50,-20,45,3.0,10,2167665,50.0,7.23
PTIR,ma10_pull_btc2,30,-20,45,1.0,8,2165311,75.0,27.09
CONL,ma10_pull_vol,15,-20,30,2.0,11,2163386,63.6,9.84
PTIR,bounce_btc2,25,-20,30,1.0,8,2162454,75.0,27.06
IREN,engulf_btc2,25,-20,30,2.0,10,2161239,60.0,10.82
NVDL,hh_hl_btc2,40,-20,45,1.0,18,2160109,55.6,12.01
CONL,vcp_squeeze_bo,25,-20,30,1.0,15,2158352,66.7,14.4
PTIR,ma10_pull_btc2,30,-15,20,1.0,8,2157926,75.0,27.0
CONL,gap_up3_vol_btc,30,-15,20,1.0,23,2156510,52.2,9.39
PTIR,hh_hl_ma_btc2,20,-15,20,1.0,16,2156181,75.0,13.49
NVDL,bounce_btc1_rsi,20,-20,30,1.0,15,2154758,73.3,14.38
IREN,vcp_breakout_btc1,50,-20,45,1.0,14,2152883,57.1,15.39
AMDL,gap_up_btc2,30,-20,45,2.0,16,2152434,43.8,6.73
CONL,gap_up3_btc1,60,-25,60,1.0,22,2151863,40.9,9.79
NVDL,gap_up3_vol_btc,30,-15,20,3.0,12,2150427,58.3,5.98
NVDL,gap_up3_vol_btc,25,-15,20,3.0,12,2150427,58.3,5.98
IREN,inside_bar_rsi_vol,30,-15,20,3.0,8,2149244,62.5,8.96
IREN,nr5_bo_btc2,25,-15,20,1.0,10,2148807,70.0,21.51
IREN,nr5_bo_btc2,30,-15,20,1.0,10,2148807,70.0,21.51
CONL,gap_up3_btc1,25,-15,20,2.0,43,2148694,41.9,2.5
NVDL,ma10_pull_btc2,25,-20,30,3.0,14,2148601,64.3,5.12
NVDL,gap_up3_btc1,25,-20,30,2.0,24,2147085,62.5,4.48
IREN,hammer_btc2,40,-20,30,3.0,4,2147084,75.0,17.91
CONL,nr5_bo_btc1_rsi,40,-20,30,2.0,5,2146627,60.0,21.49
CONL,nr5_bo_btc1_rsi,40,-20,45,2.0,5,2146627,60.0,21.49
NVDL,gap_up_btc2,20,-20,30,2.0,25,2145879,64.0,4.3
IREN,doji_escape_btc2,30,-20,30,3.0,4,2144500,75.0,17.89
IREN,doji_escape_btc2,25,-20,30,3.0,4,2144500,75.0,17.89
AMDL,ma10_pull_btc2,50,-20,45,2.0,7,2144209,57.1,15.33
AMDL,ma10_pull_btc2,25,-20,30,2.0,8,2143410,62.5,13.41
IREN,doji_escape_btc_rsi,20,-20,30,2.0,6,2143382,83.3,17.88
NVDL,vcp_breakout_btc2,20,-20,30,3.0,11,2142505,54.5,6.5
PTIR,nr5_bo_btc2,15,-20,30,3.0,4,2140960,100.0,17.86
CONL,gap_up_btc2,20,-20,30,2.0,36,2140237,50.0,2.98
IREN,nr5_bo_btc1_rsi,15,-20,30,2.0,8,2139740,87.5,13.39
AMDL,nr5_bo_btc1_rsi,20,-15,20,2.0,6,2139177,83.3,17.84
IREN,ma20_pull_btc2,50,-25,45,1.0,11,2136094,63.6,19.44
CONL,hh_hl_rsi_btc,30,-20,45,1.0,26,2135924,50.0,8.22
NVDL,hammer_btc2,50,-20,45,3.0,4,2135825,100.0,17.82
NVDL,hammer_btc2,50,-25,45,3.0,4,2135825,100.0,17.82
NVDL,vcp_breakout_btc2,30,-15,20,2.0,11,2133119,54.5,9.71
MSTU,doji_escape_btc_rsi,50,-20,45,2.0,3,2132142,66.7,35.57
CONL,hh_hl_ma_btc2,15,-20,30,1.0,34,2130798,64.7,6.27
IREN,near_52w_btc2,25,-15,20,3.0,4,2129915,75.0,17.77
IREN,near_52w_btc2,30,-15,20,3.0,4,2129915,75.0,17.77
PTIR,hh_hl_rsi_btc,25,-20,30,1.0,16,2129257,68.8,13.32
PTIR,hammer_btc2,40,-20,45,3.0,5,2129029,60.0,14.21
CONL,gap_up_btc2,30,-20,45,1.0,29,2127957,48.3,7.35
PTIR,gap_up3_btc1,30,-15,20,1.0,14,2127416,78.6,15.21
MSTU,hh_hl_ma_btc2,40,-20,45,3.0,12,2125806,33.3,5.91
NVDL,hammer_btc2,60,-25,60,3.0,3,2124222,100.0,23.63
IREN,nr5_bo_btc1_rsi,20,-15,20,2.0,8,2124149,75.0,13.29
AMDL,bounce_btc1_rsi,25,-15,20,3.0,14,2123208,57.1,5.06
PTIR,hh_hl_rsi_btc,30,-15,20,2.0,19,2122013,52.6,5.59
PTIR,ma10_pull_btc2,25,-20,30,1.0,8,2120626,87.5,26.53
PTIR,ma10_pull_vol,25,-20,30,2.0,4,2120373,75.0,26.53
PTIR,gap_up3_vol_btc,20,-20,30,3.0,5,2120310,80.0,14.15
PTIR,gap_fill_up_btc2,20,-20,30,1.0,12,2120301,75.0,17.69
CONL,engulf_btc2,40,-20,45,3.0,3,2116977,66.7,23.55
NVDL,ma10_pull_btc2,30,-20,30,3.0,14,2116930,57.1,5.05
IREN,ma10_pull_btc2,50,-20,45,1.0,11,2116523,54.5,19.26
IREN,vcp_engulf_btc2,30,-15,20,2.0,6,2115895,66.7,17.65
PTIR,gap_up_btc2,40,-20,45,1.0,11,2115695,63.6,19.25
NVDL,bounce_btc1_rsi,60,-25,60,1.0,10,2114591,70.0,21.17
AMDL,bounce_btc1_rsi,25,-20,30,2.0,12,2112903,58.3,8.81
IREN,inside_bar_rsi_vol,50,-25,45,2.0,7,2111693,57.1,15.1
PTIR,gap_fill_up_btc2,30,-20,45,2.0,11,2111596,54.5,9.61
NVDL,hh_hl_btc2,20,-15,20,2.0,27,2108623,51.9,3.91
NVDL,gap_up3_btc1,60,-25,60,2.0,16,2108209,50.0,6.59
NVDL,gap_up3_btc1,30,-20,45,2.0,19,2105196,57.9,5.55
IREN,ma10_pull_btc2,40,-20,45,1.0,11,2103197,63.6,19.14
IREN,ma20_pull_btc2,20,-20,30,2.0,11,2102263,63.6,9.57
IREN,doji_escape_btc_rsi,25,-15,20,2.0,6,2100701,83.3,17.52
